mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
1638-84447-0016_6701-71404-0027_3228-4691-0043,1638,M,6701,M,3228,F
8771-294523-0074_1296-134434-0007_8725-294551-0020,8771,F,1296,F,8725,M
126-125084-0014_5126-27504-0033_329-862-0051,126,F,5126,M,329,M
7286-92935-0038_5914-52088-0066_1311-134170-0051,7286,F,5914,M,1311,M
3009-10327-0003_6080-58025-0017_7247-94108-0007,3009,M,6080,M,7247,M
7949-39970-0000_2427-154736-0004_5513-39476-0007,7949,M,2427,M,5513,M
4586-61776-0015_8591-284444-0004_70-121130-0008,4586,M,8591,F,70,M
3615-14672-0038_240-160593-0030_7828-105179-0022,3615,F,240,M,7828,M
4133-6541-0069_359-133630-0015_6828-64738-0048,4133,M,359,M,6828,F
4289-21393-0036_5802-76044-0004_7398-98876-0007,4289,F,5802,M,7398,F
7314-93277-0011_5975-54006-0063_5914-52087-0014,7314,M,5975,M,5914,M
23-124439-0079_4098-11547-0035_770-131704-0024,23,F,4098,F,770,M
6378-61777-0019_7766-275147-0016_100-121674-0001,6378,F,7766,F,100,F
2194-141248-0010_157-121899-0015_1851-151817-0002,2194,F,157,M,1851,F
6339-65554-0067_6567-53342-0043_249-121331-0025,6339,F,6567,F,249,M
1705-142318-0042_2204-131732-0063_3328-168638-0021,1705,F,2204,F,3328,M
2696-157636-0046_525-126965-0016_3185-163505-0069,2696,M,525,F,3185,M
7752-113336-0009_2498-134785-0026_512-124549-0016,7752,F,2498,F,512,M
1100-135264-0004_8772-295710-0021_2960-155151-0070,1100,F,8772,M,2960,M
4837-302000-0033_4290-7622-0021_925-8157-0013,4837,F,4290,M,925,F
4356-6506-0055_3994-149798-0027_716-129583-0005,4356,F,3994,F,716,M
93-123172-0003_543-137106-0005_8545-287671-0047,93,F,543,M,8545,F
7276-284424-0000_1885-136863-0013_2618-138042-0049,7276,F,1885,F,2618,M
6956-81870-0000_8194-89390-0054_2816-4136-0000,6956,M,8194,F,2816,M
1058-133263-0007_5401-39515-0030_6895-96175-0008,1058,M,5401,M,6895,F
272-130227-0015_1668-136280-0059_8875-293959-0008,272,M,1668,F,8875,M
2992-164101-0008_7229-80665-0029_7011-66622-0055,2992,M,7229,F,7011,M
79-121541-0028_3340-170982-0015_98-121658-0010,79,F,3340,M,98,F
4438-48513-0009_3228-4687-0035_7395-89880-0022,4438,M,3228,F,7395,F
2751-142363-0025_5684-46243-0064_3864-185125-0007,2751,F,5684,F,3864,M
2573-178450-0010_1789-137618-0038_968-122544-0010,2573,F,1789,M,968,F
820-123135-0047_8050-110238-0035_8879-300234-0036,820,M,8050,M,8879,M
6494-60801-0014_5968-55202-0002_3357-28375-0033,6494,M,5968,F,3357,F
28-12332-0067_7754-105383-0028_2992-164101-0001,28,F,7754,F,2992,M
4064-12118-0022_6075-57154-0049_5914-52087-0042,4064,F,6075,M,5914,M
2229-152864-0020_5914-52088-0031_4744-31668-0001,2229,M,5914,M,4744,F
1731-142320-0077_7247-101864-0000_1379-130530-0025,1731,F,7247,M,1379,M
242-122626-0019_1779-142733-0014_303-123506-0009,242,F,1779,F,303,M
6499-87508-0022_4148-183988-0032_4071-39913-0027,6499,M,4148,M,4071,F
1923-161975-0026_1463-134465-0036_534-127538-0012,1923,F,1463,F,534,F
3003-14274-0033_2512-157242-0024_6555-398-0008,3003,F,2512,F,6555,M
2696-157636-0077_6694-70837-0089_7828-105179-0001,2696,M,6694,M,7828,M
359-133630-0044_205-157088-0026_454-134728-0061,359,M,205,F,454,M
4848-29108-0028_8855-283242-0018_5660-101884-0015,4848,M,8855,M,5660,F
7959-109185-0016_7991-102381-0013_5126-36956-0002,7959,F,7991,M,5126,M
272-130229-0014_4926-23281-0068_6458-61323-0010,272,M,4926,F,6458,M
5538-224746-0028_6981-70843-0039_5189-37999-0007,5538,F,6981,M,5189,M
8396-120281-0011_954-130627-0048_6518-66465-0000,8396,M,954,M,6518,F
2751-142363-0026_3228-4687-0018_1390-130494-0029,2751,F,3228,F,1390,F
8194-89390-0057_4260-176854-0045_8225-274374-0030,8194,F,4260,F,8225,M
4238-12895-0024_6317-54487-0106_2628-153958-0017,4238,F,6317,F,2628,M
4039-184264-0019_3289-171108-0032_2815-160188-0094,4039,M,3289,M,2815,M
3914-10089-0010_4246-12544-0041_5802-76043-0024,3914,M,4246,M,5802,M
6426-64290-0038_2368-157054-0008_7481-101276-0064,6426,F,2368,M,7481,F
3347-134425-0039_6288-63101-0030_1066-5330-0002,3347,F,6288,F,1066,F
2481-12731-0013_3792-176660-0059_5386-28384-0038,2481,F,3792,M,5386,M
2201-151776-0030_6494-60774-0031_3294-167597-0009,2201,M,6494,M,3294,F
815-130105-0010_1379-130530-0002_6918-47541-0030,815,M,1379,M,6918,F
3347-134425-0007_4057-11254-0019_7569-102240-0044,3347,F,4057,F,7569,M
708-129393-0092_671-131030-0012_2056-143893-0072,708,M,671,M,2056,F
2582-155973-0033_8347-258283-0041_4064-12118-0026,2582,F,8347,M,4064,F
3448-5416-0022_1313-135020-0000_274-121398-0012,3448,M,1313,M,274,F
2751-142362-0034_1093-132891-0063_7286-92935-0014,2751,F,1093,F,7286,F
2812-160187-0032_1740-141148-0052_3119-163527-0039,2812,M,1740,F,3119,F
398-123602-0012_3889-9915-0016_803-139752-0030,398,M,3889,F,803,M
6927-86045-0031_208-126851-0012_6359-64713-0080,6927,F,208,F,6359,F
986-129388-0084_1754-140639-0058_6895-96175-0000,986,M,1754,F,6895,F
2004-147967-0042_3521-175962-0020_511-131226-0031,2004,F,3521,M,511,M
329-862-0072_1025-75365-0000_4054-11077-0014,329,M,1025,M,4054,M
5304-55856-0022_4148-183988-0051_3728-105398-0019,5304,M,4148,M,3728,F
5333-5097-0033_6518-66464-0002_5386-28384-0015,5333,M,6518,F,5386,M
1425-139297-0009_949-134660-0001_4246-12545-0033,1425,F,949,M,4246,M
2673-162129-0014_4108-2777-0040_7995-276908-0007,2673,M,4108,M,7995,F
4110-11533-0017_7140-72212-0009_318-124164-0042,4110,M,7140,F,318,F
204-148920-0024_93-123172-0012_5154-6174-0035,204,M,93,F,5154,F
2785-154282-0023_1826-139361-0060_3866-9919-0009,2785,F,1826,M,3866,M
4535-279856-0020_3866-173230-0010_2348-143895-0061,4535,M,3866,M,2348,F
1607-150715-0027_1175-126221-0002_8176-115047-0042,1607,M,1175,M,8176,M
4734-220951-0022_5123-29120-0042_6157-40556-0040,4734,M,5123,M,6157,M
2240-148522-0031_1100-124547-0009_14-212-0028,2240,M,1100,F,14,F
1100-124547-0058_1383-130532-0022_3866-9920-0027,1100,F,1383,M,3866,M
8300-275128-0004_6505-231838-0030_2085-147971-0001,8300,F,6505,F,2085,F
3446-176270-0016_6694-70837-0062_1343-158781-0023,3446,F,6694,M,1343,F
1031-133220-0001_409-124990-0071_8848-293957-0027,1031,F,409,M,8848,M
781-126737-0025_1552-141135-0022_612-121760-0041,781,M,1552,M,612,F
8494-244431-0005_2533-149939-0015_9026-282385-0025,8494,M,2533,M,9026,F
4331-57179-0029_3187-168500-0063_176-122025-0001,4331,F,3187,M,176,M
5261-19373-0026_7938-109180-0018_6269-66185-0027,5261,M,7938,M,6269,M
1392-128226-0006_1060-134451-0029_7939-120318-0029,1392,M,1060,F,7939,M
6574-70756-0027_5012-80192-0000_7316-10642-0067,6574,M,5012,F,7316,F
7717-105405-0006_451-126829-0014_711-187466-0037,7717,F,451,F,711,M
492-131887-0005_6553-86683-0001_3046-148993-0005,492,M,6553,M,3046,F
119-129514-0039_7139-75360-0031_7145-87280-0032,119,M,7139,M,7145,F
3914-10088-0001_8506-287660-0010_1265-135635-0024,3914,M,8506,F,1265,M
4586-96498-0012_5723-43296-0004_3493-17615-0025,4586,M,5723,F,3493,F
192-123167-0001_5604-26956-0021_2790-142824-0072,192,F,5604,F,2790,F
7789-258266-0044_4839-15307-0040_1731-142320-0070,7789,F,4839,F,1731,F
2971-4275-0008_501-125128-0010_7967-104986-0019,2971,M,501,M,7967,F
850-131004-0010_475-124999-0019_3379-132601-0015,850,M,475,M,3379,F
3180-138043-0056_6497-234100-0008_175-123036-0021,3180,M,6497,M,175,F
5401-39515-0003_2254-152826-0020_7938-110128-0016,5401,M,2254,F,7938,M
4427-20023-0013_6080-58012-0007_4495-10160-0070,4427,F,6080,M,4495,M
7828-105171-0024_122-129752-0006_8464-282934-0081,7828,M,122,M,8464,M
7139-75362-0004_7000-83708-0006_7809-108638-0028,7139,M,7000,M,7809,M
115-122944-0009_7809-108638-0095_1382-130492-0010,115,F,7809,M,1382,F
6567-53342-0081_6098-57837-0051_81-121543-0024,6567,F,6098,M,81,M
1365-134830-0029_7139-75360-0041_6373-65772-0088,1365,M,7139,M,6373,F
5883-59268-0008_4535-279856-0000_4800-38660-0023,5883,M,4535,M,4800,F
1264-129805-0000_4586-61776-0027_7555-105394-0010,1264,M,4586,M,7555,F
4098-11547-0050_337-123025-0045_5802-66347-0030,4098,F,337,F,5802,M
3866-9920-0019_3686-171134-0036_3490-177638-0029,3866,M,3686,M,3490,M
688-15446-0004_7783-107486-0028_589-139200-0031,688,F,7783,F,589,F
7481-101276-0063_8195-117382-0020_4590-18004-0016,7481,F,8195,M,4590,M
5712-48848-0031_6233-61742-0011_6157-40556-0079,5712,F,6233,F,6157,M
6286-75355-0006_8075-279229-0008_2204-131732-0099,6286,F,8075,F,2204,F
2194-150469-0007_1316-132800-0030_5985-63885-0007,2194,F,1316,M,5985,M
8152-282985-0019_2562-133442-0009_8725-294554-0029,8152,M,2562,M,8725,M
3866-173230-0027_2272-152282-0008_949-134657-0017,3866,M,2272,M,949,M
1487-133273-0101_6553-82558-0041_4973-24514-0013,1487,M,6553,M,4973,M
8479-276730-0039_451-126829-0059_454-134728-0090,8479,M,451,F,454,M
4433-16802-0052_2999-156968-0035_8527-281132-0011,4433,M,2999,M,8527,M
7868-110705-0015_205-159056-0020_4490-16003-0011,7868,F,205,F,4490,F
3513-163606-0014_353-128309-0077_3328-168638-0000,3513,F,353,M,3328,M
2256-137628-0005_606-127691-0018_688-46588-0004,2256,F,606,M,688,F
4152-12926-0034_598-127703-0027_1806-143946-0021,4152,M,598,F,1806,M
8699-291107-0058_5189-59288-0023_2473-157861-0021,8699,F,5189,M,2473,M
7558-89894-0000_2787-157400-0034_1885-136863-0016,7558,M,2787,M,1885,F
4257-6397-0028_3185-163505-0074_8591-284444-0002,4257,M,3185,M,8591,F
7286-92930-0039_2272-150674-0001_3927-6556-0016,7286,F,2272,M,3927,M
353-128309-0071_770-134592-0005_3114-170976-0002,353,M,770,M,3114,M
6206-14960-0003_126-125084-0043_2045-158081-0015,6206,F,126,F,2045,M
781-127518-0061_3851-9210-0083_3482-170452-0028,781,M,3851,F,3482,F
8573-286306-0089_8118-114469-0009_1401-174511-0040,8573,F,8118,F,1401,F
5656-44576-0019_4116-13256-0005_3368-170951-0002,5656,M,4116,F,3368,M
1182-134981-0026_4856-20410-0005_5935-43322-0000,1182,M,4856,M,5935,M
559-126296-0027_5133-80690-0001_2499-156153-0012,559,M,5133,F,2499,M
1296-138074-0012_6300-39660-0002_1195-130164-0039,1296,F,6300,F,1195,F
2573-178450-0031_176-123271-0000_8855-283228-0009,2573,F,176,M,8855,M
8820-294120-0020_6981-70843-0052_4098-11546-0008,8820,M,6981,M,4098,F
534-127537-0034_7938-109180-0031_7832-258250-0026,534,F,7938,M,7832,M
1390-130495-0005_7720-105167-0051_7754-108640-0021,1390,F,7720,M,7754,F
4945-29092-0023_3792-176660-0018_1748-1562-0049,4945,M,3792,M,1748,M
7789-258266-0056_2364-131735-0084_154-124002-0013,7789,F,2364,F,154,M
258-130878-0005_6167-73973-0034_3009-10328-0005,258,M,6167,F,3009,M
8758-296465-0021_3825-134148-0014_373-130975-0021,8758,M,3825,M,373,F
1271-128145-0004_4057-11254-0010_1473-135657-0102,1271,M,4057,F,1473,M
475-124994-0004_1224-121064-0089_1401-14358-0026,475,M,1224,F,1401,F
561-126312-0009_112-123215-0025_2499-156154-0035,561,M,112,F,2499,M
7828-105179-0041_671-131030-0019_1734-142311-0075,7828,M,671,M,1734,F
8791-291101-0026_5984-56837-0020_5157-47239-0033,8791,M,5984,F,5157,M
8722-296473-0077_240-160593-0040_2709-158074-0032,8722,F,240,M,2709,F
7445-94522-0016_968-122544-0049_7460-104483-0026,7445,F,968,F,7460,M
2364-131735-0028_6352-83633-0011_1885-136863-0043,2364,F,6352,F,1885,F
1058-131113-0049_8677-291953-0010_3781-156977-0005,1058,M,8677,F,3781,F
2499-156154-0039_192-128344-0029_1379-130486-0007,2499,M,192,F,1379,M
14-212-0007_8643-269254-0013_492-131890-0027,14,F,8643,M,492,M
7285-72200-0026_7994-258959-0040_2319-138631-0021,7285,F,7994,F,2319,M
2256-137627-0017_7938-110128-0001_480-126292-0018,2256,F,7938,M,480,M
2673-162129-0040_5672-75791-0023_9022-282383-0029,2673,M,5672,M,9022,F
5637-41166-0001_6555-398-0075_8222-274379-0034,5637,M,6555,M,8222,M
6308-68358-0026_561-126313-0029_1987-144135-0080,6308,F,561,M,1987,M
5319-64075-0022_6694-70837-0079_953-130625-0089,5319,M,6694,M,953,M
225-131256-0023_3792-176660-0078_8758-296465-0018,225,F,3792,M,8758,M
597-134789-0038_1053-132821-0034_2592-166433-0024,597,F,1053,F,2592,F
5401-102526-0024_3032-19361-0013_2999-156968-0004,5401,M,3032,M,2999,M
14-208-0047_7518-86741-0040_4358-44937-0044,14,F,7518,M,4358,M
7061-88086-0001_3185-163507-0024_6330-62850-0009,7061,M,3185,M,6330,M
1387-130993-0039_8075-279229-0006_1513-140222-0062,1387,M,8075,F,1513,M
6235-36641-0100_6189-64708-0039_4681-13056-0069,6235,F,6189,F,4681,M
7949-39970-0067_8506-287660-0007_593-126928-0014,7949,M,8506,F,593,M
6696-68773-0002_8057-284428-0009_836-130900-0021,6696,F,8057,F,836,M
2085-147968-0019_2299-6525-0005_3009-10327-0059,2085,F,2299,M,3009,M
5914-52088-0021_1641-130504-0003_5604-26987-0003,5914,M,1641,F,5604,F
4257-6397-0011_3224-168199-0015_7069-246893-0000,4257,M,3224,F,7069,M
5802-76044-0026_6620-283138-0018_6553-86683-0055,5802,M,6620,F,6553,M
3835-178029-0018_5092-28465-0049_5802-66347-0020,3835,M,5092,M,5802,M
1226-141268-0032_1943-138033-0085_1313-136054-0030,1226,M,1943,M,1313,M
6550-53343-0027_3258-169291-0064_353-128309-0069,6550,M,3258,F,353,M
8080-274558-0025_8545-273050-0032_8396-240992-0039,8080,F,8545,F,8396,M
5002-70998-0018_3307-145138-0048_4064-19132-0024,5002,M,3307,M,4064,F
4744-4158-0011_5012-31097-0006_3869-699-0023,4744,F,5012,F,3869,M
3584-74477-0007_8152-258974-0020_3994-156757-0037,3584,F,8152,M,3994,F
81-121543-0068_1425-139291-0031_4356-6498-0028,81,M,1425,F,4356,F
5727-47030-0026_6865-95959-0019_1165-135220-0000,5727,M,6865,F,1165,M
2061-147110-0018_4427-41933-0025_7665-104979-0026,2061,F,4427,F,7665,M
8684-293663-0004_666-11243-0064_8194-89390-0018,8684,F,666,F,8194,F
55-121068-0025_3328-168638-0005_5684-46243-0010,55,M,3328,M,5684,F
8190-284434-0004_7874-110243-0037_3009-10328-0010,8190,F,7874,M,3009,M
4854-24731-0045_1668-136280-0050_7720-105168-0007,4854,M,1668,F,7720,M
6782-61316-0040_1845-147962-0032_3294-167597-0006,6782,F,1845,F,3294,F
7938-109179-0027_7926-254948-0023_98-121658-0011,7938,M,7926,M,98,F
345-1119-0026_1337-10674-0044_225-131256-0007,345,M,1337,M,225,F
1311-134170-0026_6120-56179-0013_4290-14526-0035,1311,M,6120,F,4290,M
6519-231834-0027_7910-294690-0006_8474-281188-0028,6519,F,7910,F,8474,M
6686-216563-0003_7460-104483-0003_6673-72311-0070,6686,M,7460,M,6673,F
6189-21305-0011_548-126959-0010_7434-96672-0042,6189,F,548,M,7434,F
8725-294554-0051_3967-29012-0045_5062-294700-0020,8725,M,3967,F,5062,F
6269-66184-0002_1052-139308-0017_5684-46240-0046,6269,M,1052,F,5684,F
3347-134425-0024_6701-71404-0021_1413-121799-0116,3347,F,6701,M,1413,M
434-132644-0007_920-681-0018_5776-46889-0052,434,F,920,F,5776,M
1336-138113-0043_1365-134804-0007_7720-105167-0043,1336,M,1365,M,7720,M
17-362-0059_1943-138033-0061_6965-277899-0005,17,M,1943,M,6965,M
3869-699-0032_1283-129808-0040_781-127518-0023,3869,M,1283,M,781,M
5123-34572-0016_8138-293531-0023_2532-154838-0051,5123,M,8138,M,2532,F
1607-150715-0032_6492-68353-0028_207-143321-0033,1607,M,6492,M,207,M
5660-101892-0009_3864-185125-0018_8097-108005-0019,5660,F,3864,M,8097,F
7982-245691-0055_8152-282985-0010_4057-12085-0015,7982,F,8152,M,4057,F
5333-37092-0025_54-121080-0027_1933-146437-0013,5333,M,54,F,1933,F
4039-184265-0013_8506-287660-0030_6120-56179-0044,4039,M,8506,F,6120,F
6269-66176-0051_2816-156159-0005_4064-77779-0031,6269,M,2816,M,4064,F
7294-92934-0015_8006-112593-0023_7383-95441-0078,7294,F,8006,M,7383,F
1885-136863-0055_1054-143005-0025_3082-165428-0001,1885,F,1054,F,3082,M
4148-134149-0025_1498-140041-0034_8527-281131-0045,4148,M,1498,F,8527,M
6160-44912-0019_8635-295761-0023_3307-145138-0047,6160,F,8635,M,3307,M
5672-88367-0010_8404-282926-0046_2404-141242-0045,5672,M,8404,F,2404,M
6981-70843-0005_2882-147159-0067_5147-32137-0035,6981,M,2882,F,5147,M
4733-6398-0062_2393-144496-0070_8194-89388-0027,4733,M,2393,M,8194,F
335-125941-0029_1678-142279-0036_8643-298549-0037,335,M,1678,F,8643,M
2294-161714-0017_4592-22178-0016_1025-92814-0010,2294,M,4592,F,1025,M
1748-1562-0064_2533-149939-0022_511-131228-0025,1748,M,2533,M,511,M
2688-144987-0030_948-132710-0035_5157-47239-0026,2688,M,948,F,5157,M
3185-163505-0044_4434-73957-0021_2272-152264-0015,3185,M,4434,F,2272,M
3864-185125-0008_8080-3961-0050_1885-136863-0078,3864,M,8080,F,1885,F
7128-84122-0040_8771-294523-0019_4856-12103-0019,7128,M,8771,F,4856,M
1383-130533-0012_4257-6397-0026_968-122545-0047,1383,M,4257,M,968,F
1335-160602-0014_596-139612-0028_954-130627-0077,1335,F,596,F,954,M
464-126794-0039_2348-143895-0042_7553-101289-0055,464,M,2348,F,7553,M
8388-275212-0023_3274-163518-0040_3094-136458-0035,8388,F,3274,M,3094,F
2056-143893-0069_2827-170438-0008_55-121069-0007,2056,F,2827,M,55,M
2882-147159-0017_1271-133279-0033_6160-44912-0064,2882,F,1271,M,6160,F
8705-290363-0062_7139-75360-0011_816-53638-0016,8705,M,7139,M,816,M
7229-80665-0021_6499-57667-0011_4044-9010-0012,7229,F,6499,M,4044,F
4806-26894-0031_7051-259009-0048_7962-110061-0114,4806,M,7051,M,7962,F
4967-28868-0000_7126-59167-0005_1313-135020-0020,4967,F,7126,M,1313,M
3876-174953-0030_1413-121799-0071_7956-245687-0092,3876,F,1413,M,7956,M
7874-110243-0005_7938-110128-0000_7128-84122-0064,7874,M,7938,M,7128,M
2204-131732-0088_6075-57154-0025_5261-19371-0032,2204,F,6075,M,5261,M
2149-36146-0039_1460-138289-0030_8825-292252-0003,2149,M,1460,F,8825,F
3630-11612-0018_6510-62516-0024_922-132299-0017,3630,F,6510,M,922,M
3781-156977-0031_8097-282406-0002_8050-110238-0015,3781,F,8097,F,8050,M
3228-4690-0029_707-138866-0026_3380-64300-0032,3228,F,707,M,3380,F
731-366-0032_3082-165428-0038_6359-64713-0016,731,F,3082,M,6359,F
1914-133440-0031_166-352-0014_4064-12118-0014,1914,M,166,F,4064,F
3072-155948-0028_7445-94523-0014_1349-135892-0051,3072,M,7445,F,1349,M
7140-72210-0035_5206-19376-0046_7126-59175-0037,7140,F,5206,M,7126,M
6115-58776-0004_2393-144496-0028_5918-46890-0070,6115,M,2393,M,5918,M
612-121766-0010_464-126794-0014_8722-296473-0036,612,F,464,M,8722,F
1382-130548-0020_6924-291609-0007_1987-144135-0068,1382,F,6924,F,1987,M
2334-150915-0016_1337-10673-0028_7766-109658-0075,2334,M,1337,M,7766,F
1825-135580-0058_2582-155973-0011_1641-130503-0022,1825,F,2582,F,1641,F
4490-16003-0005_6701-71401-0019_2060-150843-0018,4490,F,6701,M,2060,F
3221-138045-0063_203-132069-0028_5604-26987-0034,3221,M,203,F,5604,F
4438-48525-0034_920-681-0004_4138-11079-0048,4438,M,920,F,4138,F
4133-6541-0092_339-132717-0054_114-129324-0051,4133,M,339,F,114,F
9022-282357-0026_7126-59175-0008_2823-160953-0012,9022,F,7126,M,2823,M
1547-130184-0009_8011-111754-0006_6104-58845-0044,1547,F,8011,M,6104,F
157-121899-0033_5909-111961-0020_8635-295756-0027,157,M,5909,M,8635,M
7868-110706-0012_6904-262291-0028_949-134657-0026,7868,F,6904,F,949,M
2204-131732-0085_272-130227-0007_1849-144965-0035,2204,F,272,M,1849,M
4806-26895-0024_5588-68188-0023_594-127731-0008,4806,M,5588,F,594,M
5740-39910-0043_122-129752-0008_1556-139350-0030,5740,F,122,M,1556,M
2061-147110-0035_1182-134981-0028_3114-170976-0031,2061,F,1182,M,3114,M
1607-134636-0010_373-130975-0024_6352-83633-0010,1607,M,373,F,6352,F
3876-174953-0045_1859-145703-0027_6373-65772-0006,3876,F,1859,F,6373,F
1607-134636-0034_7538-100045-0006_4226-12707-0006,1607,M,7538,M,4226,M
4926-23311-0014_2201-151776-0016_6782-61316-0044,4926,F,2201,M,6782,F
4856-20410-0051_6518-66464-0021_1482-140072-0010,4856,M,6518,F,1482,M
4064-19132-0022_4108-2772-0027_8713-296159-0006,4064,F,4108,M,8713,M
5660-101883-0004_4358-44937-0050_6288-63101-0024,5660,F,4358,M,6288,F
2592-166433-0039_7398-98876-0021_1678-142279-0027,2592,F,7398,F,1678,F
3905-149791-0005_559-126296-0009_3835-178030-0024,3905,F,559,M,3835,M
5054-18527-0021_6499-57667-0012_7383-95441-0033,5054,F,6499,M,7383,F
4433-16802-0054_4246-12544-0034_5712-48848-0011,4433,M,4246,M,5712,F
1027-125147-0020_6330-66016-0023_8190-284433-0027,1027,M,6330,M,8190,F
4335-15081-0008_1052-132776-0018_6895-92806-0042,4335,M,1052,F,6895,F
6080-233342-0014_2882-147159-0069_2696-157636-0057,6080,M,2882,F,2696,M
501-125127-0018_6189-21305-0032_3446-144019-0044,501,M,6189,F,3446,F
5242-35921-0018_7286-92935-0043_7484-39971-0083,5242,M,7286,F,7484,M
7720-105167-0025_3733-140718-0044_1923-161972-0027,7720,M,3733,F,1923,F
6269-66176-0016_28-12332-0032_8776-270778-0022,6269,M,28,F,8776,F
2045-158081-0033_6032-56222-0013_2652-157644-0000,2045,M,6032,F,2652,F
3289-171108-0012_3171-7574-0042_3368-170950-0024,3289,M,3171,M,3368,M
112-123215-0018_1826-139361-0046_4013-182396-0003,112,F,1826,M,4013,M
7540-101262-0046_2598-4654-0041_3114-170977-0020,7540,M,2598,F,3114,M
6388-64974-0067_7258-91906-0008_6494-60800-0039,6388,F,7258,M,6494,M
3379-132601-0038_4839-15305-0042_6206-14958-0039,3379,F,4839,F,6206,F
1001-134708-0012_3703-71531-0015_3922-723-0022,1001,M,3703,F,3922,F
3905-172165-0047_8194-89388-0011_5868-55088-0012,3905,F,8194,F,5868,M
79-121541-0023_3347-134420-0000_1638-84448-0043,79,F,3347,F,1638,M
7061-88086-0006_3537-5703-0018_1390-130494-0021,7061,M,3537,F,1390,F
581-126955-0043_2056-143893-0005_3215-5758-0021,581,M,2056,F,3215,F
4111-184448-0010_1509-143477-0026_3082-165428-0043,4111,F,1509,F,3082,M
8722-296473-0104_79-121541-0081_1264-129805-0036,8722,F,79,F,1264,M
1343-158796-0032_1943-138033-0098_6701-71402-0040,1343,F,1943,M,6701,M
1265-135635-0042_3914-10088-0029_7445-94522-0034,1265,M,3914,M,7445,F
1337-10674-0018_3638-696-0042_7752-113336-0041,1337,M,3638,F,7752,F
4110-11533-0009_380-129066-0050_4592-26872-0029,4110,M,380,F,4592,F
7538-100043-0009_208-126851-0003_835-130876-0050,7538,M,208,F,835,M
7339-86765-0017_830-130727-0026_511-131226-0002,7339,M,830,F,511,M
2652-157644-0021_7258-91905-0021_8028-233366-0035,2652,F,7258,M,8028,M
8163-274549-0060_3717-21493-0026_7720-105168-0023,8163,F,3717,M,7720,M
2581-157858-0012_5092-28465-0055_3979-10701-0040,2581,F,5092,M,3979,F
3717-178149-0033_2774-131722-0022_7120-76055-0000,3717,M,2774,M,7120,F
3493-17615-0024_7705-101580-0023_6683-67218-0012,3493,F,7705,M,6683,F
7285-72200-0024_1290-135762-0006_362-123049-0021,7285,F,1290,F,362,F
666-11244-0004_7339-86765-0018_5012-31089-0006,666,F,7339,M,5012,F
2758-161217-0011_3274-167023-0029_8772-270777-0021,2758,F,3274,M,8772,M
7967-104986-0007_6494-60774-0028_7705-101579-0031,7967,F,6494,M,7705,M
2673-162130-0022_636-128331-0012_8474-281188-0019,2673,M,636,F,8474,M
899-126232-0057_2999-156967-0003_1734-142311-0019,899,M,2999,M,1734,F
1987-144135-0008_525-126965-0040_5126-36956-0019,1987,M,525,F,5126,M
8684-293663-0033_2074-149033-0027_6509-67147-0011,8684,F,2074,M,6509,F
6937-262269-0054_2774-131722-0107_7120-118112-0018,6937,F,2774,M,7120,F
4057-12085-0023_6553-86683-0041_7932-278228-0026,4057,F,6553,M,7932,F
2882-147159-0030_1058-131113-0056_3368-170952-0043,2882,F,1058,M,3368,M
7553-101289-0024_8825-292253-0037_6956-81870-0014,7553,M,8825,F,6956,M
8677-296078-0000_5002-70998-0029_6574-70753-0001,8677,F,5002,M,6574,M
5935-43322-0009_1933-146437-0058_1463-134465-0015,5935,M,1933,F,1463,F
5304-109507-0005_408-122806-0017_5731-50777-0002,5304,M,408,F,5731,F
9026-282386-0020_3119-163527-0026_596-139612-0010,9026,F,3119,F,596,F
5147-32137-0040_2589-22574-0007_511-131228-0029,5147,M,2589,M,511,M
9026-282386-0014_476-133471-0038_7495-102612-0021,9026,F,476,M,7495,F
6686-216563-0012_1649-5776-0002_1027-125140-0048,6686,M,1649,F,1027,M
1513-140222-0027_2827-170438-0029_1322-137588-0003,1513,M,2827,M,1322,M
5401-39508-0002_4356-6506-0027_5985-300208-0013,5401,M,4356,F,5985,M
2774-131722-0105_3876-174953-0014_5731-50778-0040,2774,M,3876,F,5731,F
7833-102239-0053_4289-21393-0003_93-126209-0022,7833,M,4289,F,93,F
1290-135762-0022_561-126312-0044_166-352-0030,1290,F,561,M,166,F
8742-245708-0027_126-122467-0043_5672-88367-0008,8742,M,126,F,5672,M
2758-86039-0028_1571-141320-0025_4110-11533-0018,2758,F,1571,M,4110,M
3864-185126-0024_7318-96168-0002_2577-157236-0032,3864,M,7318,F,2577,F
2137-131742-0027_7085-75807-0022_5984-56837-0008,2137,M,7085,M,5984,F
3977-87547-0024_1031-133220-0059_4039-184266-0010,3977,M,1031,F,4039,M
3977-185457-0029_6550-65820-0012_8605-276939-0012,3977,M,6550,M,8605,F
1885-136863-0054_8791-291101-0057_3032-19361-0003,1885,F,8791,M,3032,M
3923-174992-0019_6188-73024-0033_561-126313-0000,3923,M,6188,F,561,M
7766-109658-0077_5157-47238-0025_1801-138032-0005,7766,F,5157,M,1801,M
6550-53320-0025_2039-141209-0066_525-126965-0148,6550,M,2039,M,525,F
8119-115686-0029_1806-143948-0028_829-123191-0037,8119,M,1806,M,829,F
5154-6174-0009_7594-81881-0038_7809-108638-0054,5154,F,7594,F,7809,M
