mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
839-130898-0064_4362-15663-0054_6563-285357-0024,839,M,4362,F,6563,M
3436-172171-0039_6476-96661-0009_8465-246940-0025,3436,M,6476,F,8465,F
2182-181173-0032_3723-171631-0056_4853-27671-0007,2182,F,3723,M,4853,F
3486-166446-0029_2416-152139-0017_405-130895-0031,3486,M,2416,F,405,M
163-122947-0038_8975-270782-0011_1183-133256-0021,163,M,8975,F,1183,F
6000-55211-0024_4406-16883-0057_8095-274345-0010,6000,F,4406,M,8095,M
1898-145702-0003_7059-77900-0008_2136-5140-0006,1898,F,7059,F,2136,M
3436-172162-0046_696-93314-0049_8226-274369-0008,3436,M,696,F,8226,M
3830-12530-0045_839-130898-0054_6563-285357-0044,3830,M,839,M,6563,M
5322-7678-0008_3664-11714-0002_2196-174172-0000,5322,M,3664,M,2196,F
3807-4923-0046_26-495-0009_3879-173592-0033,3807,M,26,M,3879,F
1355-39947-0061_7113-86041-0073_8580-287363-0007,1355,M,7113,F,8580,M
4051-11218-0009_5104-33407-0019_5514-19193-0014,4051,F,5104,M,5514,F
6836-76549-0019_1502-122619-0057_8238-274553-0036,6836,M,1502,F,8238,F
1455-134435-0071_5514-19192-0050_6209-34601-0025,1455,M,5514,F,6209,M
1098-133695-0036_6209-34600-0012_1334-135589-0098,1098,F,6209,M,1334,M
8425-292520-0029_3607-135982-0010_445-123857-0010,8425,M,3607,M,445,M
7302-86815-0038_1737-142396-0007_6836-61803-0043,7302,F,1737,F,6836,M
7517-100442-0015_4898-20016-0028_5561-41615-0018,7517,F,4898,M,5561,F
2952-410-0046_7264-92316-0042_5867-48852-0015,2952,M,7264,M,5867,F
3526-176653-0004_87-121553-0043_2691-156755-0033,3526,F,87,F,2691,F
2436-2476-0024_1447-130550-0016_2910-131096-0046,2436,M,1447,F,2910,F
5750-100289-0082_4214-7146-0075_6081-41998-0041,5750,M,4214,F,6081,M
3830-12530-0024_6081-42010-0009_1553-140048-0004,3830,M,6081,M,1553,F
6531-61334-0128_6415-100596-0026_2910-131096-0092,6531,F,6415,F,2910,F
8797-294123-0032_89-218-0009_233-134440-0004,8797,M,89,F,233,M
3440-171009-0062_5104-33406-0021_298-126790-0008,3440,F,5104,M,298,F
3526-176653-0043_5867-48852-0094_6437-66172-0010,3526,F,5867,F,6437,M
5789-70653-0019_5688-41232-0037_1502-122619-0043,5789,F,5688,F,1502,F
8770-295465-0000_625-132112-0041_831-130739-0023,8770,M,625,M,831,M
1737-142397-0025_2836-5354-0016_8419-293473-0017,1737,F,2836,F,8419,M
2952-407-0022_4137-11701-0045_250-142286-0022,2952,M,4137,F,250,F
2910-131096-0068_4160-11549-0014_3879-174923-0015,2910,F,4160,F,3879,F
6454-107462-0036_1624-168623-0003_4340-15220-0055,6454,M,1624,M,4340,F
669-129074-0031_426-122822-0011_7178-34644-0027,669,F,426,F,7178,F
403-216-0014_78-369-0013_4853-27670-0002,403,F,78,M,4853,F
39-121916-0028_2893-139322-0029_3982-178459-0065,39,F,2893,M,3982,F
403-126855-0009_2159-179157-0021_307-127535-0002,403,F,2159,M,307,M
233-155990-0040_4680-16041-0014_27-124992-0047,233,M,4680,F,27,M
6367-65536-0032_6019-3185-0090_150-126112-0035,6367,M,6019,M,150,F
7113-86041-0096_6563-285357-0003_163-122947-0050,7113,F,6563,M,163,M
1898-145724-0018_4014-186175-0000_7402-90848-0054,1898,F,4014,M,7402,M
2518-154826-0014_1594-135914-0102_289-121665-0026,2518,M,1594,M,289,F
6064-300880-0035_7367-86737-0052_5808-48608-0009,6064,F,7367,M,5808,M
6385-220959-0023_4788-294466-0017_1502-122619-0094,6385,F,4788,M,1502,F
1081-125237-0059_2893-139310-0048_1183-133255-0009,1081,M,2893,M,1183,F
6476-57446-0077_1081-125237-0056_3947-13262-0037,6476,F,1081,M,3947,F
3486-166424-0034_6531-61334-0104_6415-116629-0010,3486,M,6531,F,6415,F
8324-286683-0006_2159-179156-0031_1867-154075-0013,8324,F,2159,M,1867,M
2182-181183-0030_1116-132847-0032_7302-86815-0047,2182,F,1116,F,7302,F
8747-293952-0109_412-126975-0085_1246-124548-0046,8747,M,412,M,1246,F
7113-86041-0042_6925-80680-0060_8838-298546-0032,7113,F,6925,M,8838,M
5750-100289-0075_6454-107462-0010_1040-133433-0007,5750,M,6454,M,1040,M
60-121082-0037_1502-122619-0047_254-145458-0007,60,M,1502,F,254,M
8468-286673-0005_7190-90542-0083_1098-133695-0063,8468,F,7190,M,1098,F
3112-9555-0027_200-126784-0029_6209-34599-0002,3112,F,200,F,6209,M
911-130578-0006_481-123720-0083_4898-28461-0065,911,M,481,M,4898,M
3983-5331-0050_5789-57158-0020_332-128985-0064,3983,F,5789,F,332,M
5393-19218-0028_1334-135589-0041_8975-270782-0086,5393,F,1334,M,8975,F
1723-141149-0084_6836-61803-0026_1502-122619-0085,1723,M,6836,M,1502,F
4018-103416-0036_1088-134318-0017_8425-292520-0021,4018,M,1088,F,8425,M
4014-186176-0038_1246-124550-0016_7635-105409-0007,4014,M,1246,F,7635,F
1502-122619-0061_4898-28461-0007_150-132655-0010,1502,F,4898,M,150,F
2518-154826-0051_8063-274116-0006_5339-14133-0012,2518,M,8063,M,5339,F
2416-152139-0025_8324-286682-0011_6367-74004-0035,2416,F,8324,F,6367,M
3699-175950-0015_89-218-0034_887-123291-0017,3699,M,89,F,887,F
4362-15663-0090_78-369-0035_87-121553-0065,4362,F,78,M,87,F
7113-86041-0066_3723-171115-0048_6836-61804-0031,7113,F,3723,M,6836,M
8630-305213-0053_3235-28452-0007_3830-12535-0023,8630,M,3235,F,3830,M
1355-39947-0020_2007-149877-0022_8838-298546-0017,1355,M,2007,F,8838,M
1841-150351-0013_87-121553-0057_2764-36619-0004,1841,F,87,F,2764,F
4859-29340-0007_5750-100289-0064_1743-142912-0004,4859,M,5750,M,1743,M
1898-145724-0035_481-123719-0034_3982-182255-0005,1898,F,481,M,3982,F
403-216-0004_481-123719-0031_2436-2481-0010,403,F,481,M,2436,M
6064-300880-0008_1263-141777-0022_6415-111615-0033,6064,F,1263,F,6415,F
7780-274562-0105_150-126107-0021_6415-116629-0038,7780,F,150,F,6415,F
289-121665-0023_2391-145015-0109_1898-145724-0029,289,F,2391,F,1898,F
6531-61334-0056_4853-27671-0040_2136-5143-0009,6531,F,4853,F,2136,M
2989-138028-0018_3699-19401-0021_322-124147-0070,2989,F,3699,M,322,F
909-131041-0029_7859-102519-0039_412-126975-0024,909,M,7859,F,412,M
2159-179156-0028_2893-139310-0001_2910-131096-0056,2159,M,2893,M,2910,F
1898-145724-0027_441-128988-0030_6272-70171-0002,1898,F,441,F,6272,F
5456-24741-0023_6836-61803-0036_4137-11701-0001,5456,M,6836,M,4137,F
4788-91208-0027_125-121342-0046_4340-15220-0091,4788,M,125,F,4340,F
298-126790-0042_412-126975-0084_8324-286681-0009,298,F,412,M,8324,F
1235-135883-0030_1069-133709-0027_3440-171009-0037,1235,M,1069,F,3440,F
1970-26100-0009_26-496-0020_1098-133695-0029,1970,F,26,M,1098,F
5339-14134-0042_6454-107462-0032_1970-28415-0000,5339,F,6454,M,1970,F
1723-141149-0090_8226-274369-0016_7505-258964-0010,1723,M,8226,M,7505,M
3235-28452-0021_6454-107462-0013_7402-59171-0018,3235,F,6454,M,7402,M
6272-70168-0030_5778-12761-0026_322-124147-0072,6272,F,5778,F,322,F
5750-100289-0085_426-122819-0031_5163-18515-0042,5750,M,426,F,5163,F
7517-100429-0007_311-124404-0084_3374-298025-0000,7517,F,311,M,3374,M
7511-102419-0035_8051-118101-0032_2289-152257-0021,7511,F,8051,F,2289,M
7264-92316-0027_3699-47246-0020_7178-34645-0029,7264,M,3699,M,7178,F
3723-171115-0013_7780-274562-0062_2764-36616-0035,3723,M,7780,F,2764,F
8108-274318-0008_39-121915-0005_2002-139469-0028,8108,M,39,F,2002,M
1246-135815-0007_1263-138246-0025_7278-104730-0040,1246,F,1263,F,7278,M
3440-171006-0013_8468-286673-0030_4137-11701-0019,3440,F,8468,F,4137,F
7178-34644-0050_1034-121119-0023_5561-41615-0022,7178,F,1034,M,5561,F
226-131533-0024_2384-152900-0011_1355-39947-0027,226,F,2384,M,1355,M
250-142276-0009_8975-270782-0056_1263-141777-0006,250,F,8975,F,1263,F
3607-135982-0043_839-130898-0084_5163-39921-0031,3607,M,839,M,5163,F
3607-135982-0045_441-128988-0003_8312-279791-0017,3607,M,441,F,8312,F
1088-134318-0018_3857-182315-0020_405-130894-0015,1088,F,3857,M,405,M
7302-86814-0025_8098-278252-0007_4898-28461-0000,7302,F,8098,M,4898,M
6925-80680-0082_6848-252322-0018_4680-16042-0026,6925,M,6848,M,4680,F
311-124404-0045_4481-17499-0021_441-130108-0004,311,M,4481,F,441,F
8770-295465-0005_6818-76332-0005_8630-305213-0002,8770,M,6818,F,8630,M
5322-7678-0017_302-123504-0026_211-122442-0071,5322,M,302,F,211,F
2911-7601-0025_426-122822-0000_78-369-0056,2911,M,426,F,78,M
5322-7679-0003_163-122947-0035_7067-76047-0018,5322,M,163,M,7067,M
6272-70171-0015_6818-76332-0028_5322-7679-0032,6272,F,6818,F,5322,M
1069-133699-0051_1363-139304-0015_7800-283492-0023,1069,F,1363,F,7800,F
83-9960-0048_60-121082-0092_2518-154825-0040,83,F,60,M,2518,M
460-172357-0014_5456-62014-0011_4160-11549-0026,460,M,5456,M,4160,F
8324-286682-0003_7780-274562-0069_7059-77897-0018,8324,F,7780,F,7059,F
7148-82991-0015_2893-139310-0027_19-198-0028,7148,F,2893,M,19,F
7635-105409-0069_3830-12531-0013_6563-285357-0015,7635,F,3830,M,6563,M
6078-54007-0025_7794-295948-0009_103-1240-0046,6078,F,7794,F,103,F
1040-133433-0058_7447-91186-0022_150-126112-0000,1040,M,7447,M,150,F
458-126290-0017_6818-68772-0046_254-127705-0014,458,M,6818,F,254,M
332-128985-0045_1363-135842-0034_2289-152258-0008,332,M,1363,F,2289,M
3857-182315-0005_1355-39947-0050_1235-135884-0020,3857,M,1355,M,1235,M
4088-158077-0013_3374-298032-0000_4160-11549-0023,4088,F,3374,M,4160,F
1963-142393-0000_7780-274562-0054_2952-407-0015,1963,F,7780,F,2952,M
2136-5140-0004_8425-287387-0027_3259-158083-0117,2136,M,8425,M,3259,F
3374-298025-0003_226-131532-0001_6437-66172-0015,3374,M,226,F,6437,M
2952-410-0035_8580-287364-0022_5049-25947-0035,2952,M,8580,M,5049,M
2002-139469-0087_6385-34655-0027_7226-86964-0047,2002,M,6385,F,7226,M
460-172357-0008_307-127535-0021_669-129074-0024,460,M,307,M,669,F
2391-145015-0066_2843-152918-0012_2289-152254-0022,2391,F,2843,M,2289,M
211-122442-0082_7302-86815-0066_4051-11218-0047,211,F,7302,F,4051,F
2843-152918-0041_163-122947-0013_7190-90543-0015,2843,M,163,M,7190,M
5390-30102-0001_1743-142913-0020_3879-173592-0023,5390,M,1743,M,3879,F
19-198-0020_3664-178366-0030_5163-18515-0040,19,F,3664,M,5163,F
3374-298032-0011_4362-15663-0022_7859-102519-0037,3374,M,4362,F,7859,F
7264-92316-0019_4018-107338-0013_8419-286676-0007,7264,M,4018,M,8419,M
4195-186238-0025_7302-86814-0002_8797-294123-0051,4195,F,7302,F,8797,M
1578-140049-0006_5867-48852-0042_4397-15668-0003,1578,F,5867,F,4397,M
8324-286683-0030_5514-19192-0010_2092-145709-0001,8324,F,5514,F,2092,F
200-124140-0018_3607-29116-0037_27-123349-0013,200,F,3607,M,27,M
196-122150-0026_6848-76049-0021_6064-56168-0022,196,M,6848,M,6064,F
200-126784-0018_1081-125237-0026_6147-34606-0010,200,F,1081,M,6147,F
3857-182317-0028_87-121553-0016_8797-294123-0000,3857,M,87,F,8797,M
5789-57195-0019_1578-6379-0028_4830-25898-0041,5789,F,1578,F,4830,M
5678-43302-0012_332-128985-0063_8238-274553-0018,5678,M,332,M,8238,F
3857-182315-0042_3947-13260-0013_3699-175950-0005,3857,M,3947,F,3699,M
3982-178459-0021_4813-248641-0043_8630-305213-0034,3982,F,4813,M,8630,M
4406-16882-0038_1455-138263-0005_3807-4923-0006,4406,M,1455,M,3807,M
445-123860-0018_8324-286683-0022_1594-135914-0068,445,M,8324,F,1594,M
1088-134315-0038_7113-86041-0040_248-130644-0031,1088,F,7113,F,248,F
4362-15663-0027_1578-6379-0002_669-129074-0025,4362,F,1578,F,669,F
1363-139304-0029_1841-179183-0025_625-132112-0038,1363,F,1841,F,625,M
1355-39947-0075_3214-167607-0024_1263-141777-0005,1355,M,3214,M,1263,F
3242-67153-0034_7780-274562-0018_7505-258964-0034,3242,M,7780,F,7505,M
3664-11714-0024_5049-25947-0086_40-222-0009,3664,M,5049,M,40,F
2436-2476-0035_3879-174923-0028_226-131533-0004,2436,M,3879,F,226,F
7402-59171-0035_5463-39173-0042_887-123289-0015,7402,M,5463,M,887,F
4813-248641-0004_2391-145015-0084_1098-133695-0087,4813,M,2391,F,1098,F
302-123523-0002_3242-8112-0044_226-122538-0016,302,F,3242,M,226,F
6415-111615-0037_7067-76048-0016_3526-175658-0033,6415,F,7067,M,3526,F
1926-147987-0015_7190-90543-0029_6000-55211-0059,1926,F,7190,M,6000,F
2518-154825-0023_8226-274371-0031_8465-246943-0003,2518,M,8226,M,8465,F
8580-287364-0040_3982-178459-0015_6064-300880-0034,8580,M,3982,F,6064,F
4813-248641-0045_1992-141719-0036_5104-33406-0002,4813,M,1992,F,5104,M
3699-19402-0010_229-130880-0004_669-129061-0029,3699,M,229,M,669,F
8797-294123-0008_5393-19219-0035_5867-48852-0044,8797,M,5393,F,5867,F
3982-182255-0021_7511-102420-0021_6209-34600-0002,3982,F,7511,F,6209,M
1363-135842-0006_4160-11550-0034_909-131041-0016,1363,F,4160,F,909,M
1081-125237-0027_201-127786-0056_7511-102419-0047,1081,M,201,M,7511,F
8425-246962-0003_2092-145709-0011_1034-121119-0011,8425,M,2092,F,1034,M
1040-133433-0021_1898-145724-0005_226-131532-0033,1040,M,1898,F,226,F
3436-172171-0001_426-122821-0008_8468-295198-0003,3436,M,426,F,8468,F
4362-15663-0038_2416-152139-0066_87-121553-0033,4362,F,2416,F,87,F
39-121914-0054_32-4137-0000_6848-252322-0031,39,F,32,F,6848,M
332-128985-0026_4014-186176-0007_7226-86964-0044,332,M,4014,M,7226,M
1246-124548-0014_328-129766-0023_2952-407-0003,1246,F,328,F,2952,M
2159-179154-0019_3374-298026-0028_2518-154825-0010,2159,M,3374,M,2518,M
60-121082-0045_40-222-0011_6209-34601-0018,60,M,40,F,6209,M
4813-248638-0050_5514-19193-0011_163-122947-0003,4813,M,5514,F,163,M
4788-94904-0022_6476-57446-0036_3723-171631-0047,4788,M,6476,F,3723,M
4340-15220-0011_7178-34644-0049_2196-170379-0001,4340,F,7178,F,2196,F
3440-171009-0001_6925-80680-0012_7780-274562-0079,3440,F,6925,M,7780,F
6529-62554-0041_839-130898-0026_5867-48852-0024,6529,M,839,M,5867,F
4051-10927-0009_374-180298-0017_696-93314-0056,4051,F,374,M,696,F
60-121082-0068_3374-298032-0017_911-130578-0016,60,M,3374,M,911,M
3440-171009-0050_6476-96661-0002_4397-15668-0028,3440,F,6476,F,4397,M
8108-280359-0006_8838-298546-0049_6078-54013-0007,8108,M,8838,M,6078,F
2691-156750-0025_2136-5147-0038_7859-102519-0014,2691,F,2136,M,7859,F
3857-182317-0026_8312-279791-0030_8465-246940-0010,3857,M,8312,F,8465,F
5456-24741-0020_3664-11714-0027_4195-186237-0004,5456,M,3664,M,4195,F
696-93314-0055_89-218-0007_4640-19187-0015,696,F,89,F,4640,F
32-4137-0058_4680-16041-0018_8747-293952-0097,32,F,4680,F,8747,M
4481-17498-0037_1970-28415-0007_8312-279790-0045,4481,F,1970,F,8312,F
83-9960-0039_2436-2476-0028_248-130697-0019,83,F,2436,M,248,F
887-123289-0020_405-130894-0016_5750-100289-0020,887,F,405,M,5750,M
7635-105661-0033_201-122255-0011_60-121082-0052,7635,F,201,M,60,M
254-27760-0026_2007-132570-0004_4441-76250-0029,254,M,2007,F,4441,M
1040-133433-0037_6064-56168-0029_460-172359-0067,1040,M,6064,F,460,M
8123-275193-0010_3486-166446-0032_2989-138035-0032,8123,F,3486,M,2989,F
3947-13260-0012_1088-129236-0008_2416-152139-0020,3947,F,1088,F,2416,F
4898-28461-0057_1069-133709-0004_1898-145715-0024,4898,M,1069,F,1898,F
1088-129236-0001_1723-141149-0093_909-131045-0026,1088,F,1723,M,909,M
458-126294-0000_1235-135883-0006_2910-131096-0081,458,M,1235,M,2910,F
669-129061-0071_3830-12531-0009_1594-135914-0025,669,F,3830,M,1594,M
7178-34644-0045_2911-7601-0038_4397-15668-0001,7178,F,2911,M,4397,M
3723-171115-0019_1455-138263-0001_39-121916-0011,3723,M,1455,M,39,F
5652-39938-0049_3259-158083-0007_1263-139804-0015,5652,F,3259,F,1263,F
6078-54007-0042_2843-152918-0087_7302-86814-0010,6078,F,2843,M,7302,F
8088-284756-0101_2911-12359-0015_7059-88364-0004,8088,M,2911,M,7059,F
8975-270782-0009_4813-248638-0020_6078-54013-0031,8975,F,4813,M,6078,F
4680-16041-0017_1502-122619-0082_3486-166424-0041,4680,F,1502,F,3486,M
4830-25904-0029_2952-410-0042_2764-36616-0036,4830,M,2952,M,2764,F
3982-178459-0034_8630-305212-0012_103-1240-0042,3982,F,8630,M,103,F
1235-135883-0039_5339-14134-0065_6181-216552-0029,1235,M,5339,F,6181,M
2289-152257-0013_911-130578-0019_163-122947-0045,2289,M,911,M,163,M
2843-152918-0032_307-127535-0015_8063-274117-0011,2843,M,307,M,8063,M
311-124404-0121_3857-182317-0011_248-130697-0006,311,M,3857,M,248,F
5390-24512-0018_8312-279791-0001_6064-56165-0008,5390,M,8312,F,6064,F
2843-152918-0065_6272-70191-0010_6415-116629-0026,2843,M,6272,F,6415,F
374-180298-0047_1553-140048-0032_4018-103416-0026,374,M,1553,F,4018,M
233-155990-0021_7148-59157-0030_5322-7679-0020,233,M,7148,F,5322,M
4853-27671-0009_4195-186237-0005_5808-48608-0053,4853,F,4195,F,5808,M
4441-76262-0011_374-180298-0053_831-130746-0046,4441,M,374,M,831,M
2196-170151-0033_4397-15666-0017_4788-94904-0025,2196,F,4397,M,4788,M
3112-9555-0092_3240-131231-0044_5688-41232-0009,3112,F,3240,M,5688,F
2518-154825-0000_4195-17507-0032_3723-171631-0036,2518,M,4195,F,3723,M
4859-29340-0015_4014-186176-0012_6880-216547-0009,4859,M,4014,M,6880,M
3723-171631-0019_7517-100437-0022_5339-14133-0051,3723,M,7517,F,5339,F
2910-131096-0008_40-222-0057_1624-168623-0005,2910,F,40,F,1624,M
7178-34645-0001_4406-16882-0024_7190-90543-0003,7178,F,4406,M,7190,M
8088-284756-0065_2007-132570-0028_7402-90848-0040,8088,M,2007,F,7402,M
8609-283227-0047_6000-55211-0026_7148-7763-0030,8609,M,6000,F,7148,F
7278-104730-0005_7517-100429-0010_5163-39921-0006,7278,M,7517,F,5163,F
6019-3185-0083_1081-125237-0014_226-131532-0011,6019,M,1081,M,226,F
19-227-0057_4137-11701-0026_8108-280354-0025,19,F,4137,F,8108,M
78-369-0020_6818-76332-0014_332-128985-0003,78,M,6818,F,332,M
3259-158083-0000_8630-305213-0009_831-130746-0042,3259,F,8630,M,831,M
7078-271888-0046_5750-100289-0027_4137-11702-0003,7078,F,5750,M,4137,F
625-132112-0054_3723-171115-0005_3240-131231-0026,625,M,3723,M,3240,M
4481-17499-0027_3235-28452-0024_2911-12359-0017,4481,F,3235,F,2911,M
2843-152918-0057_6385-220959-0033_26-496-0021,2843,M,6385,F,26,M
1116-137572-0011_2518-154826-0037_3242-67153-0021,1116,F,2518,M,3242,M
8226-274371-0016_4397-15678-0040_2289-152254-0017,8226,M,4397,M,2289,M
250-140277-0000_332-128985-0053_625-132112-0017,250,F,332,M,625,M
6848-252323-0032_248-130644-0004_8108-280354-0019,6848,M,248,F,8108,M
8095-274345-0033_4830-25898-0038_696-93314-0011,8095,M,4830,M,696,F
2289-152257-0014_3168-173565-0014_2893-139310-0026,2289,M,3168,M,2893,M
7302-86814-0030_2514-149482-0007_60-121082-0035,7302,F,2514,M,60,M
5049-25947-0009_3259-158083-0098_4640-19189-0035,5049,M,3259,F,4640,F
150-132655-0011_40-222-0045_6836-61804-0005,150,F,40,F,6836,M
7859-102519-0017_87-121553-0047_332-128985-0027,7859,F,87,F,332,M
5390-24512-0008_307-127535-0004_2196-174172-0042,5390,M,307,M,2196,F
7302-86815-0080_4813-248641-0021_3242-8112-0005,7302,F,4813,M,3242,M
5104-33406-0052_8630-305213-0011_696-93314-0064,5104,M,8630,M,696,F
78-369-0010_1034-121119-0032_3259-158083-0116,78,M,1034,M,3259,F
2910-131096-0035_412-126975-0052_446-123502-0042,2910,F,412,M,446,M
8324-286683-0001_1594-135914-0000_1970-10594-0037,8324,F,1594,M,1970,F
2436-2476-0003_4406-16882-0044_3112-9555-0032,2436,M,4406,M,3112,F
481-123719-0016_5703-47212-0034_7511-102420-0031,481,M,5703,M,7511,F
6081-42010-0027_4137-11702-0051_412-126975-0005,6081,M,4137,F,412,M
3830-12529-0005_5778-12761-0039_289-121652-0020,3830,M,5778,F,289,F
89-218-0011_5049-25947-0005_8238-274553-0015,89,F,5049,M,8238,F
7059-88364-0033_5652-19215-0022_4137-11701-0025,7059,F,5652,F,4137,F
248-130644-0034_40-222-0006_7264-92316-0000,248,F,40,F,7264,M
8063-274117-0006_302-123504-0031_1841-179183-0020,8063,M,302,F,1841,F
6848-252322-0003_7113-86041-0030_4813-248641-0011,6848,M,7113,F,4813,M
6181-216552-0026_322-124147-0036_6415-100596-0027,6181,M,322,F,6415,F
7517-100429-0020_4441-76250-0032_3235-11599-0017,7517,F,4441,M,3235,F
887-123290-0020_4137-11702-0012_302-123504-0016,887,F,4137,F,302,F
1502-122619-0068_7800-283492-0037_201-122255-0039,1502,F,7800,F,201,M
4297-13009-0004_8095-274346-0022_6476-57446-0087,4297,F,8095,M,6476,F
254-12312-0013_1992-141719-0033_3607-135982-0024,254,M,1992,F,3607,M
5393-19218-0050_289-121665-0032_2514-149482-0010,5393,F,289,F,2514,M
4214-7146-0061_7059-88364-0018_1098-133695-0019,4214,F,7059,F,1098,F
7226-86965-0004_6367-65536-0066_1116-132847-0028,7226,M,6367,M,1116,F
3664-11714-0009_4830-25898-0050_730-358-0052,3664,M,4830,M,730,F
4014-186175-0005_1098-133695-0077_412-126975-0049,4014,M,1098,F,412,M
1553-140047-0049_7178-34644-0064_3983-5331-0028,1553,F,7178,F,3983,F
5022-29411-0012_1624-168623-0012_8324-286681-0015,5022,F,1624,M,8324,F
1963-142393-0041_8014-112602-0003_3242-67168-0016,1963,F,8014,F,3242,M
8312-279791-0018_5463-39174-0049_83-11691-0000,8312,F,5463,M,83,F
6078-54013-0000_7505-258964-0004_7302-86815-0037,6078,F,7505,M,7302,F
625-132112-0033_669-129074-0021_458-126305-0005,625,M,669,F,458,M
4160-11550-0021_198-209-0038_730-360-0014,4160,F,198,F,730,F
6818-76332-0047_6454-107462-0031_4830-25904-0036,6818,F,6454,M,4830,M
6563-63821-0044_6000-55211-0011_1723-141149-0013,6563,M,6000,F,1723,M
125-121124-0034_1040-133433-0001_1034-121119-0065,125,F,1040,M,1034,M
887-123289-0039_6925-80680-0070_103-1240-0045,887,F,6925,M,103,F
6147-34607-0028_7178-34644-0000_909-131045-0027,6147,F,7178,F,909,M
1502-122619-0009_6454-107462-0012_3235-28452-0018,1502,F,6454,M,3235,F
5322-7678-0010_8095-274345-0021_426-122819-0009,5322,M,8095,M,426,F
32-4137-0016_625-132118-0039_1355-39947-0092,32,F,625,M,1355,M
2416-152139-0055_909-131044-0024_6437-66173-0030,2416,F,909,M,6437,M
7226-86965-0017_1246-124548-0038_6476-57446-0028,7226,M,1246,F,6476,F
696-93314-0046_3486-166424-0010_669-129074-0009,696,F,3486,M,669,F
1069-133709-0037_118-121721-0010_5808-48608-0012,1069,F,118,M,5808,M
426-122819-0007_4018-103416-0013_60-121082-0075,426,F,4018,M,60,M
481-123719-0021_2159-179156-0001_8098-275181-0010,481,M,2159,M,8098,M
6000-86686-0014_5163-39921-0005_4441-76263-0000,6000,F,5163,F,4441,M
1578-6379-0005_6147-34605-0018_7367-86737-0043,1578,F,6147,F,7367,M
8770-295465-0038_302-123523-0034_5393-19219-0022,8770,M,302,F,5393,F
4441-76263-0038_2764-36619-0027_250-142276-0032,4441,M,2764,F,250,F
233-134440-0057_1898-145724-0020_7402-90848-0009,233,M,1898,F,7402,M
2391-145015-0113_1867-154075-0019_3436-172162-0035,2391,F,1867,M,3436,M
3723-171631-0012_4441-76250-0013_7402-90848-0061,3723,M,4441,M,7402,M
1841-159771-0039_4859-29340-0030_3723-171115-0057,1841,F,4859,M,3723,M
1098-133695-0059_2416-152137-0022_1355-39947-0030,1098,F,2416,F,1355,M
1034-121119-0029_7635-105409-0049_311-124404-0109,1034,M,7635,F,311,M
6563-63821-0023_5652-39938-0059_7367-86737-0039,6563,M,5652,F,7367,M
1088-129236-0013_2159-179157-0009_7859-102518-0004,1088,F,2159,M,7859,F
4018-107312-0032_4397-15678-0021_5322-7679-0004,4018,M,4397,M,5322,M
4362-15663-0088_302-123504-0014_2136-5140-0012,4362,F,302,F,2136,M
226-122538-0007_3830-12530-0035_6529-62556-0015,226,F,3830,M,6529,M
3807-4923-0023_1737-148989-0001_4397-15666-0019,3807,M,1737,F,4397,M
4830-25898-0039_322-124147-0054_4267-72637-0007,4830,M,322,F,4267,M
3699-19402-0014_5393-19219-0057_6078-54013-0023,3699,M,5393,F,6078,F
250-142286-0027_7226-86964-0025_6531-61334-0000,250,F,7226,M,6531,F
1263-139804-0009_201-122255-0003_3168-173565-0006,1263,F,201,M,3168,M
3436-172162-0006_250-142276-0000_887-123291-0000,3436,M,250,F,887,F
4362-15663-0095_8975-270782-0105_6064-56168-0031,4362,F,8975,F,6064,F
7148-82991-0023_200-126784-0033_8108-280354-0018,7148,F,200,F,8108,M
27-124992-0066_1594-135914-0035_2159-179156-0023,27,M,1594,M,2159,M
328-129766-0019_839-130898-0002_5561-39621-0017,328,F,839,M,5561,F
8312-279791-0025_426-122821-0025_4014-186176-0040,8312,F,426,F,4014,M
2691-156745-0013_374-180299-0030_887-123291-0003,2691,F,374,M,887,F
5104-33406-0042_298-126791-0066_3486-166424-0025,5104,M,298,F,3486,M
1502-122619-0086_6078-54007-0050_40-121026-0043,1502,F,6078,F,40,F
5703-47198-0044_298-126791-0054_5393-19218-0005,5703,M,298,F,5393,F
2092-145706-0052_2764-36616-0014_1363-135842-0001,2092,F,2764,F,1363,F
7505-258964-0012_332-128985-0047_87-121553-0008,7505,M,332,M,87,F
669-129074-0016_2764-36616-0019_4137-11701-0040,669,F,2764,F,4137,F
4830-25904-0040_4267-287369-0005_4788-94904-0017,4830,M,4267,M,4788,M
5022-29405-0034_5463-39173-0063_5703-47198-0003,5022,F,5463,M,5703,M
4830-25898-0051_311-124404-0101_7794-295947-0002,4830,M,311,M,7794,F
201-127786-0031_4088-158077-0003_8630-305212-0042,201,M,4088,F,8630,M
8063-274112-0021_302-123523-0021_4088-158077-0079,8063,M,302,F,4088,F
1737-148989-0023_3699-47246-0002_7264-92314-0009,1737,F,3699,M,7264,M
1034-121119-0010_233-155990-0041_3857-182315-0038,1034,M,233,M,3857,M
83-3054-0002_8425-246962-0022_2691-156745-0033,83,F,8425,M,2691,F
3214-167602-0019_1963-147036-0019_7178-34644-0014,3214,M,1963,F,7178,F
2384-152900-0047_730-358-0035_3486-166446-0005,2384,M,730,F,3486,M
