mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
6221-6879-0051_2237-163673-0005_1469-163403-0037,6221,M,2237,F,1469,M
6540-232291-0048_3417-6522-0076_1750-135624-0077,6540,M,3417,M,1750,F
4936-28619-0039_5045-1196-0014_6540-62512-0036,4936,F,5045,F,6540,M
1331-155892-0016_6902-89167-0030_5082-34543-0023,1331,M,6902,F,5082,F
4474-14185-0004_58-121075-0007_2262-141716-0041,4474,M,58,M,2262,M
7672-96509-0000_6076-51653-0003_1704-142310-0067,7672,M,6076,M,1704,F
6943-85168-0046_3268-59225-0023_6358-73329-0001,6943,F,3268,M,6358,F
8441-281327-0055_3647-134419-0035_3346-158751-0025,8441,F,3647,F,3346,F
2100-138911-0019_5038-31917-0021_5569-40540-0070,2100,F,5038,M,5569,F
811-130143-0022_6807-106437-0073_720-173582-0025,811,F,6807,F,720,M
8382-285236-0013_5278-40890-0000_7170-281510-0017,8382,F,5278,M,7170,M
7764-106805-0030_1815-143382-0011_1685-146845-0040,7764,M,1815,M,1685,M
6636-74110-0010_5886-27508-0044_5299-34547-0043,6636,M,5886,M,5299,F
6232-36628-0041_4931-28257-0017_1505-1303-0064,6232,M,4931,M,1505,M
3557-8341-0022_726-124445-0061_3969-6872-0055,3557,F,726,M,3969,F
7096-80685-0022_8295-281339-0008_7238-91112-0050,7096,M,8295,F,7238,M
2990-6534-0017_5252-4860-0035_7713-106729-0002,2990,M,5252,M,7713,M
5949-65529-0015_5929-48603-0040_4090-183987-0010,5949,F,5929,F,4090,F
8200-278197-0095_7898-109860-0016_5933-91994-0009,8200,M,7898,F,5933,M
7092-56730-0043_8382-285236-0010_336-125876-0019,7092,F,8382,F,336,M
2671-157947-0017_8664-292560-0009_4563-26445-0037,2671,F,8664,F,4563,F
4959-28865-0024_2237-163673-0000_3793-10684-0012,4959,F,2237,F,3793,M
2854-51658-0047_6512-72577-0015_6568-79375-0075,2854,M,6512,M,6568,F
7354-87676-0006_6807-105654-0027_3346-158751-0083,7354,M,6807,F,3346,F
6418-39654-0003_6627-67844-0034_1784-142294-0081,6418,M,6627,F,1784,F
6236-52083-0081_6798-77740-0030_584-124227-0006,6236,M,6798,M,584,F
3571-173555-0004_1474-128276-0023_8295-281339-0014,3571,M,1474,F,8295,F
5756-305216-0046_7012-81370-0021_4211-3835-0042,5756,F,7012,F,4211,F
1374-133833-0058_684-139205-0030_4090-183978-0030,1374,M,684,F,4090,F
5725-48803-0039_1968-145732-0033_1085-138296-0010,5725,F,1968,F,1085,M
6954-76579-0010_3100-142810-0096_6368-39664-0019,6954,M,3100,M,6368,M
7346-91900-0009_3063-138652-0020_7065-74598-0010,7346,M,3063,M,7065,M
2733-28252-0051_6695-71407-0003_937-148985-0044,2733,M,6695,F,937,F
6539-66420-0031_1863-142324-0059_153-126671-0003,6539,M,1863,F,153,M
5355-35477-0002_3606-6850-0069_7640-104647-0029,5355,F,3606,M,7640,M
2063-148526-0023_3109-165420-0034_4697-92179-0011,2063,M,3109,M,4697,F
5141-26995-0035_6821-74179-0021_6625-60547-0014,5141,M,6821,F,6625,M
6436-104980-0029_2246-131710-0006_7150-118730-0040,6436,M,2246,M,7150,M
7556-103535-0024_886-123272-0001_927-132462-0068,7556,M,886,M,927,M
2133-2145-0030_1569-141082-0004_8394-96177-0038,2133,M,1569,F,8394,M
6660-103647-0016_7277-106404-0027_85-121551-0066,6660,F,7277,F,85,M
1846-144452-0012_5460-18031-0067_4455-14896-0024,1846,M,5460,M,4455,F
7277-105388-0033_7997-275179-0045_3955-181692-0003,7277,F,7997,M,3955,M
2262-141716-0023_2724-89874-0006_3909-11695-0052,2262,M,2724,M,3909,F
7239-63500-0033_1704-142310-0047_2496-156083-0008,7239,M,1704,F,2496,M
3553-697-0044_7228-98227-0020_2062-143900-0045,3553,M,7228,M,2062,F
8337-283569-0018_6173-94652-0009_36-16603-0017,8337,F,6173,F,36,M
8199-118869-0035_2100-138911-0085_3196-151981-0050,8199,F,2100,F,3196,F
8443-274756-0013_2063-148526-0002_5471-284440-0040,8443,F,2063,M,5471,F
5831-98689-0006_3962-722-0029_152-183930-0006,5831,F,3962,M,152,M
6749-53256-0000_1938-176228-0036_263-121285-0034,6749,F,1938,M,263,M
3268-59224-0040_960-125241-0040_7649-96667-0052,3268,M,960,F,7649,F
6807-106437-0064_3744-177438-0006_7559-96247-0071,6807,F,3744,M,7559,M
3272-167426-0054_4667-92224-0039_810-130096-0031,3272,M,4667,F,810,M
5013-31101-0010_505-125274-0026_2660-154321-0034,5013,M,505,M,2660,M
4005-7262-0000_8666-293945-0018_2553-163730-0014,4005,F,8666,M,2553,F
2100-138911-0046_1618-220956-0018_4955-28245-0010,2100,F,1618,M,4955,M
6967-50150-0018_4402-3068-0009_8316-279798-0049,6967,F,4402,M,8316,M
4821-27466-0043_8291-276745-0052_4791-25377-0035,4821,M,8291,M,4791,F
3554-172175-0030_7242-275160-0024_1685-146849-0016,3554,F,7242,F,1685,M
5224-35456-0016_1347-164338-0024_4959-28894-0029,5224,M,1347,M,4959,F
4174-159-0011_3679-159362-0003_1161-135206-0031,4174,F,3679,F,1161,M
6484-67787-0001_8302-281331-0008_5350-205002-0022,6484,F,8302,F,5350,F
5874-52160-0034_3060-163540-0014_8164-279593-0001,5874,M,3060,M,8164,M
8415-283469-0111_4594-901-0018_2925-162505-0069,8415,F,4594,M,2925,F
8445-281203-0067_6627-67850-0006_6010-56788-0036,8445,M,6627,F,6010,M
7522-69612-0058_4576-66274-0013_5405-19220-0011,7522,F,4576,F,5405,F
7565-101287-0017_2437-153220-0018_6963-81511-0007,7565,M,2437,M,6963,M
7898-109860-0021_1444-133287-0075_8112-281876-0044,7898,F,1444,M,8112,F
1505-1304-0009_6846-76681-0003_7565-101287-0020,1505,M,6846,M,7565,M
6249-102849-0000_8671-285138-0052_6849-69603-0019,6249,M,8671,M,6849,M
6087-63229-0004_690-133452-0004_7507-100422-0009,6087,F,690,F,7507,F
2380-152158-0004_4687-43336-0026_1094-157767-0051,2380,M,4687,M,1094,M
1809-143025-0037_7764-106805-0015_474-141425-0018,1809,F,7764,M,474,M
5911-48574-0015_4059-3059-0001_6875-76999-0054,5911,M,4059,M,6875,M
8148-3956-0064_7823-103122-0104_3020-892-0009,8148,F,7823,M,3020,M
6695-71407-0045_1674-142298-0007_6945-60535-0137,6695,F,1674,F,6945,M
2140-39822-0029_5837-39905-0066_7839-109877-0021,2140,M,5837,F,7839,F
7065-74598-0041_1505-1303-0021_7463-99912-0013,7065,M,1505,M,7463,M
1469-163403-0020_5296-26679-0006_1813-142304-0080,1469,M,5296,F,1813,F
1252-134983-0031_3179-7142-0014_2491-134787-0014,1252,F,3179,F,2491,M
6733-74807-0014_6411-58876-0093_404-132013-0030,6733,F,6411,F,404,F
3172-166439-0047_104-132092-0025_4703-59231-0043,3172,F,104,F,4703,F
4511-76322-0029_404-132013-0028_92-6488-0013,4511,F,404,F,92,F
976-172189-0015_215-122798-0014_6733-97084-0023,976,F,215,F,6733,F
6695-71407-0005_5929-48603-0038_2574-128278-0036,6695,F,5929,F,2574,M
3045-163406-0004_826-131108-0056_6131-229040-0004,3045,M,826,M,6131,F
3757-134143-0014_4021-180238-0017_1708-142415-0030,3757,F,4021,F,1708,M
7327-96491-0037_6892-256224-0011_5725-50452-0004,7327,M,6892,M,5725,F
5620-40470-0006_2919-7269-0028_3969-175415-0036,5620,M,2919,F,3969,F
4009-43910-0036_6668-34612-0056_5854-50960-0029,4009,F,6668,M,5854,M
253-126865-0010_5245-3984-0076_7923-111572-0001,253,M,5245,M,7923,M
2735-160603-0020_4042-12369-0099_8250-279777-0009,2735,F,4042,M,8250,M
1184-135536-0000_36-16603-0066_8334-119398-0010,1184,M,36,M,8334,M
937-121903-0014_2292-150689-0074_4546-16813-0019,937,F,2292,M,4546,F
3090-164191-0007_4021-180238-0042_8466-285142-0026,3090,F,4021,F,8466,M
4742-74181-0018_92-6488-0045_3319-171003-0087,4742,F,92,F,3319,F
2262-141714-0025_1544-121405-0042_3318-164984-0036,2262,M,1544,F,3318,F
7463-99909-0010_218-131205-0019_1985-144468-0106,7463,M,218,M,1985,M
8644-262282-0028_2485-143898-0057_8250-279777-0078,8644,F,2485,F,8250,M
8250-279777-0085_4428-6523-0023_8443-274756-0020,8250,M,4428,M,8443,F
4824-36029-0028_6227-36632-0058_6950-86823-0040,4824,F,6227,F,6950,F
705-157959-0036_6726-93466-0079_1621-141595-0009,705,F,6726,F,1621,M
7242-275146-0006_4179-20593-0043_6506-10073-0049,7242,F,4179,M,6506,M
2625-127773-0070_3132-167590-0060_4955-28244-0046,2625,F,3132,M,4955,M
8778-246983-0040_4277-185519-0008_1132-145024-0025,8778,F,4277,M,1132,M
2975-151995-0063_846-130986-0019_7055-85634-0024,2975,F,846,M,7055,M
8430-172387-0035_5198-204974-0032_8392-285237-0046,8430,F,5198,M,8392,F
2676-143903-0021_2374-155651-0016_5023-33395-0000,2676,F,2374,F,5023,F
31-121970-0002_6548-39672-0024_8040-260924-0026,31,M,6548,F,8040,F
3268-59225-0038_951-138582-0049_8415-283469-0126,3268,M,951,F,8415,F
684-137978-0038_2089-148992-0027_7584-266228-0037,684,F,2089,F,7584,F
7796-269898-0024_5230-4844-0037_7079-89644-0013,7796,M,5230,F,7079,F
7320-287379-0031_4379-18040-0016_6882-79969-0032,7320,F,4379,M,6882,M
6131-57188-0020_1051-133881-0022_6695-252325-0031,6131,F,1051,F,6695,F
915-163370-0013_2380-152158-0042_8262-279161-0120,915,M,2380,M,8262,M
4511-45511-0003_4235-7633-0033_1579-128155-0008,4511,F,4235,F,1579,F
4958-11613-0051_8499-256247-0029_1161-135206-0084,4958,M,8499,M,1161,M
895-136366-0055_6804-79288-0034_4379-18040-0031,895,M,6804,M,4379,M
6242-26941-0033_2487-169011-0022_5700-51744-0008,6242,F,2487,F,5700,M
4042-12369-0074_5172-29468-0062_1353-122456-0039,4042,M,5172,M,1353,M
7737-114039-0022_4710-24606-0027_1938-176228-0003,7737,F,4710,M,1938,M
6364-65388-0034_3020-892-0042_7988-113323-0035,6364,M,3020,M,7988,M
1746-143015-0025_1784-142294-0015_964-140397-0016,1746,M,1784,F,964,M
6131-229040-0011_7691-108625-0038_1920-1793-0072,6131,F,7691,M,1920,F
245-122648-0014_7512-98636-0000_2660-173260-0017,245,M,7512,M,2660,M
3564-132498-0031_7263-86687-0068_5890-44534-0018,3564,F,7263,F,5890,F
6549-71118-0017_7691-293948-0020_2526-156076-0035,6549,F,7691,M,2526,M
5412-39899-0048_3906-23193-0014_2574-128282-0000,5412,F,3906,F,2574,M
2100-138911-0043_4779-85471-0006_127-129390-0019,2100,F,4779,F,127,M
6251-93270-0031_7307-91998-0019_5796-49593-0024,6251,F,7307,M,5796,F
2270-156684-0010_6153-62534-0012_4474-14186-0000,2270,F,6153,F,4474,M
6076-51653-0013_8044-84200-0004_7603-274560-0014,6076,M,8044,F,7603,M
6173-76448-0008_5013-31085-0022_1870-148296-0014,6173,F,5013,M,1870,M
6652-70975-0034_6821-276753-0035_5405-19212-0014,6652,M,6821,F,5405,F
6236-52083-0056_684-139205-0017_2541-135246-0038,6236,M,684,F,2541,M
4447-14931-0024_3135-166688-0061_483-125126-0020,4447,M,3135,M,483,F
2544-10944-0021_4750-26486-0005_2341-163408-0057,2544,F,4750,M,2341,M
6947-53263-0008_5949-65529-0018_3911-8888-0076,6947,F,5949,F,3911,F
7746-104993-0004_6333-39678-0061_29-130413-0002,7746,M,6333,M,29,M
2380-152158-0002_264-121332-0025_6051-54421-0011,2380,M,264,M,6051,M
3895-6855-0011_413-22437-0005_737-123441-0063,3895,M,413,M,737,M
4599-21274-0073_5468-43611-0000_6670-296083-0022,4599,M,5468,F,6670,M
6227-36632-0063_3290-14909-0013_319-134959-0078,6227,F,3290,F,319,M
8666-293945-0012_4420-5802-0030_1084-145077-0011,8666,M,4420,M,1084,F
517-121740-0030_6923-82334-0011_1225-129802-0010,517,M,6923,M,1225,M
5077-38105-0032_7603-274560-0091_4034-12475-0011,5077,F,7603,M,4034,F
5970-54413-0059_4192-5332-0056_6411-58876-0041,5970,M,4192,F,6411,F
8302-281331-0007_4205-11977-0033_7197-66278-0007,8302,F,4205,M,7197,F
4034-5706-0014_1049-133454-0005_7749-8591-0033,4034,F,1049,M,7749,M
7205-50138-0026_8444-283136-0045_6111-59791-0002,7205,F,8444,M,6111,F
7333-94828-0033_2273-152363-0056_8071-114975-0046,7333,F,2273,M,8071,F
3896-134415-0016_1633-150458-0024_8346-244445-0021,3896,M,1633,F,8346,M
8846-305209-0042_3992-714-0160_6121-9014-0024,8846,F,3992,F,6121,F
1110-136055-0029_4455-14896-0005_5765-231844-0006,1110,M,4455,F,5765,M
3346-158751-0012_1760-143006-0016_319-134959-0009,3346,F,1760,F,319,M
7898-273040-0010_58-121075-0002_1784-142294-0049,7898,F,58,M,1784,F
1721-142317-0034_1767-142932-0012_5840-54188-0027,1721,F,1767,F,5840,M
3553-697-0000_6883-79967-0042_1154-129975-0022,3553,M,6883,M,1154,F
2374-155651-0042_8644-262284-0059_5796-49594-0027,2374,F,8644,F,5796,F
753-150477-0034_8156-276902-0007_7170-281510-0022,753,M,8156,F,7170,M
921-127933-0023_1695-142312-0025_4712-49746-0035,921,M,1695,F,4712,F
2522-147156-0031_6370-92920-0035_8543-280375-0022,2522,F,6370,M,8543,F
5340-8685-0050_5874-52159-0076_20-205-0031,5340,F,5874,M,20,F
2488-155524-0040_6251-93270-0035_3559-165413-0097,2488,F,6251,F,3559,F
1107-134313-0002_5230-4879-0020_57-121742-0017,1107,M,5230,F,57,F
6346-60784-0004_3290-179163-0052_6232-36628-0007,6346,M,3290,F,6232,M
2730-154437-0019_8536-244442-0016_474-134809-0021,2730,F,8536,M,474,M
4741-27757-0092_5355-10766-0028_2660-154321-0032,4741,M,5355,F,2660,M
7700-92925-0020_4321-15217-0015_82-122859-0038,7700,M,4321,F,82,F
1152-126549-0019_3271-169289-0063_705-157959-0000,1152,F,3271,M,705,F
6370-92920-0018_876-126411-0038_978-132494-0036,6370,M,876,F,978,M
7640-104647-0019_3053-148990-0036_4910-14125-0066,7640,M,3053,F,4910,F
1342-133247-0007_6583-66463-0011_5506-69895-0033,1342,F,6583,F,5506,M
2100-138911-0118_5682-32877-0030_3780-177782-0002,2100,F,5682,F,3780,M
4305-15448-0030_8500-258286-0045_5487-4873-0024,4305,F,8500,M,5487,F
6276-76103-0019_5172-29468-0019_7242-275146-0030,6276,M,5172,M,7242,F
2975-151995-0068_3848-28169-0040_1260-139266-0014,2975,F,3848,F,1260,M
3744-177438-0004_7786-118675-0049_4959-28865-0033,3744,M,7786,M,4959,F
2990-6534-0031_5152-81827-0013_4576-66275-0033,2990,M,5152,M,4576,F
5565-40589-0017_7239-63500-0022_29-130626-0032,5565,M,7239,M,29,M
7756-114724-0035_7307-276146-0036_36-16602-0037,7756,F,7307,M,36,M
7507-100453-0014_7925-271896-0025_1721-142317-0039,7507,F,7925,F,1721,F
6126-10992-0019_6251-94836-0021_7883-113274-0050,6126,M,6251,F,7883,F
7143-88743-0030_92-6488-0032_6184-61313-0030,7143,F,92,F,6184,M
3798-16980-0031_3606-6850-0031_4005-7262-0026,3798,F,3606,M,4005,F
4420-5802-0034_5826-48845-0038_7762-280917-0020,4420,M,5826,M,7762,F
1097-136955-0016_7898-273047-0000_1544-140055-0051,1097,M,7898,F,1544,F
3063-138652-0034_7199-84007-0027_8242-279771-0026,3063,M,7199,F,8242,F
5013-31085-0019_5280-204996-0044_4234-187738-0033,5013,M,5280,M,4234,F
2089-148992-0004_3911-8888-0056_6351-65787-0018,2089,F,3911,F,6351,F
7786-115688-0025_4693-17508-0017_3006-5698-0016,7786,M,4693,M,3006,F
3783-176659-0038_6749-53254-0003_2544-10944-0015,3783,M,6749,F,2544,F
6276-62021-0029_5172-29468-0048_1166-136562-0013,6276,M,5172,M,1166,F
3567-7276-0002_8443-274756-0021_252-128411-0040,3567,M,8443,F,252,M
4930-20048-0062_3063-138652-0014_6353-63255-0000,4930,M,3063,M,6353,F
8334-119398-0002_7796-269934-0029_6368-39664-0029,8334,M,7796,M,6368,M
7138-291944-0007_1760-143006-0028_8476-269293-0046,7138,F,1760,F,8476,F
1647-140649-0068_2288-155711-0012_5325-50109-0003,1647,M,2288,F,5325,M
4667-92220-0000_1614-13785-0015_5082-34543-0013,4667,F,1614,M,5082,F
712-123615-0053_6610-70916-0035_6135-41995-0036,712,M,6610,F,6135,F
3227-24747-0059_789-153215-0020_6513-71946-0022,3227,F,789,F,6513,F
5886-27508-0082_151-125753-0064_2733-28252-0032,5886,M,151,F,2733,M
7618-102372-0001_6636-72296-0070_3992-714-0066,7618,M,6636,M,3992,F
5825-50883-0061_6106-58195-0031_614-161065-0024,5825,F,6106,F,614,F
4910-27683-0039_6076-51655-0051_6084-2159-0015,4910,F,6076,M,6084,M
6232-36628-0029_7307-276146-0013_7026-86946-0001,6232,M,7307,M,7026,F
6126-10992-0075_3650-168646-0030_5487-41940-0048,6126,M,3650,M,5487,F
3021-121438-0014_4693-28003-0017_7584-101882-0037,3021,M,4693,M,7584,F
8208-256238-0052_2588-160947-0026_1566-133291-0035,8208,M,2588,M,1566,F
1184-135540-0002_3172-166439-0103_5641-32124-0043,1184,M,3172,F,5641,M
7357-94126-0035_8531-282933-0008_177-123525-0037,7357,M,8531,M,177,F
5911-52164-0078_8291-276745-0014_8590-258292-0023,5911,M,8291,M,8590,M
123-25085-0003_5929-48603-0010_483-125116-0003,123,F,5929,F,483,F
2096-136868-0045_4492-8904-0018_7346-91900-0020,2096,M,4492,F,7346,M
1819-144401-0028_8148-3956-0072_5355-35477-0032,1819,F,8148,F,5355,F
2284-135909-0005_1298-142236-0001_608-123193-0046,2284,M,1298,F,608,F
6145-54683-0001_6609-111351-0000_7327-93283-0039,6145,F,6609,M,7327,M
3109-144137-0021_7337-92819-0044_8295-287767-0022,3109,M,7337,F,8295,F
3744-178590-0036_1564-142299-0051_168-123450-0026,3744,M,1564,F,168,M
7691-293948-0067_5183-29124-0005_7012-81370-0027,7691,M,5183,M,7012,F
4824-36027-0037_5230-4844-0032_7512-98636-0077,4824,F,5230,F,7512,M
720-173579-0014_7609-39979-0040_1564-142299-0087,720,M,7609,F,1564,F
4710-24606-0006_149-125760-0085_544-121090-0083,4710,M,149,M,544,M
51-121055-0183_1680-142282-0043_3148-4666-0050,51,M,1680,F,3148,M
6484-69655-0030_2997-163246-0117_7218-86688-0038,6484,F,2997,F,7218,F
1665-141758-0029_8180-274725-0002_4379-18040-0013,1665,F,8180,F,4379,M
127-129385-0016_377-129290-0028_4344-8892-0013,127,M,377,M,4344,M
2042-148298-0005_8382-285236-0036_6754-107482-0014,2042,F,8382,F,6754,M
6411-58876-0024_8015-112691-0020_6746-72302-0065,6411,F,8015,F,6746,M
466-134208-0034_6353-63255-0017_3885-12149-0009,466,F,6353,F,3885,F
7522-69612-0029_3045-155991-0062_2234-64139-0042,7522,F,3045,M,2234,M
8009-282531-0019_483-125116-0007_5893-54391-0039,8009,F,483,F,5893,F
766-127193-0072_5911-52164-0040_7522-69612-0047,766,M,5911,M,7522,F
8208-256239-0011_8009-282532-0001_1171-130776-0091,8208,M,8009,F,1171,F
4396-14564-0087_6126-10992-0041_4179-20567-0028,4396,F,6126,M,4179,M
4872-20425-0042_6821-74179-0014_4379-18034-0016,4872,M,6821,F,4379,M
2946-163375-0006_5641-32124-0075_8565-290398-0058,2946,M,5641,M,8565,M
2919-7269-0016_1370-138531-0033_6668-34648-0024,2919,F,1370,F,6668,M
7155-10644-0030_253-124400-0044_7315-86682-0016,7155,M,253,M,7315,F
5101-67854-0016_7143-88743-0013_1250-135782-0040,5101,F,7143,F,1250,F
4379-18039-0035_2754-161889-0021_6668-34648-0002,4379,M,2754,F,6668,M
8644-262282-0031_4234-187750-0034_5118-111612-0025,8644,F,4234,F,5118,M
6488-66120-0047_2522-147156-0061_8664-295007-0043,6488,F,2522,F,8664,F
4710-17347-0006_8044-84190-0020_2587-159393-0034,4710,M,8044,F,2587,F
5233-28390-0005_1828-141203-0089_3470-116549-0021,5233,F,1828,M,3470,M
7507-100453-0007_3245-6194-0038_6173-76448-0024,7507,F,3245,F,6173,F
2140-17255-0015_4931-28242-0041_5649-40567-0010,2140,M,4931,M,5649,F
1721-142317-0010_2046-141204-0008_4799-25950-0054,1721,F,2046,M,4799,M
273-129288-0089_2374-155651-0028_3433-20043-0007,273,M,2374,F,3433,M
4484-37119-0015_7218-80699-0006_7463-99912-0035,4484,M,7218,F,7463,M
5487-4873-0016_7026-86941-0016_3926-891-0026,5487,F,7026,F,3926,F
6912-70845-0079_4511-45512-0002_1342-133247-0021,6912,M,4511,F,1342,F
5439-31625-0031_956-127929-0024_5379-44344-0028,5439,F,956,F,5379,M
7357-94126-0019_6131-229040-0016_5765-87740-0005,7357,M,6131,F,5765,M
7177-258965-0017_5471-284440-0022_5172-29468-0015,7177,F,5471,F,5172,M
6418-39654-0010_6065-111797-0017_8321-284222-0005,6418,M,6065,M,8321,F
5038-34576-0006_8044-84200-0029_2051-153962-0068,5038,M,8044,F,2051,M
7012-75354-0036_3665-8589-0024_4576-66268-0035,7012,F,3665,M,4576,F
6106-58195-0040_4034-14942-0037_6540-232291-0050,6106,F,4034,F,6540,M
3479-153286-0034_1566-133291-0049_6726-56640-0005,3479,F,1566,F,6726,F
7823-103122-0096_8415-283469-0120_8164-279592-0017,7823,M,8415,F,8164,M
810-130095-0006_6733-97084-0006_91-123521-0001,810,M,6733,F,91,M
8346-244445-0038_4712-49746-0024_1370-140972-0016,8346,M,4712,F,1370,F
7871-107223-0003_348-132611-0046_6358-73329-0012,7871,M,348,M,6358,F
4660-25054-0057_6923-82335-0008_8199-118869-0025,4660,F,6923,M,8199,F
1187-136220-0064_7436-97467-0028_1331-155890-0034,1187,M,7436,M,1331,M
1096-128267-0001_7700-92925-0041_5252-4860-0019,1096,M,7700,M,5252,M
6084-2159-0012_1094-157767-0002_5136-5094-0027,6084,M,1094,M,5136,F
5224-35453-0006_263-121311-0022_5278-3072-0036,5224,M,263,M,5278,M
3227-24747-0029_9000-282381-0007_4280-185518-0091,3227,F,9000,M,4280,F
3033-130750-0059_1647-142742-0030_110-1-0037,3033,F,1647,M,110,F
8846-305217-0002_690-134308-0032_6709-74022-0033,8846,F,690,F,6709,M
6821-74179-0051_25-123319-0000_7672-96509-0007,6821,F,25,M,7672,M
77-121526-0008_8778-246984-0002_6126-10992-0039,77,F,8778,F,6126,M
8543-280376-0030_3595-418-0021_3744-178590-0038,8543,F,3595,M,3744,M
1469-163403-0025_584-124227-0019_1633-141584-0001,1469,M,584,F,1633,F
964-124569-0005_6173-94652-0031_7239-63500-0039,964,M,6173,F,7239,M
8291-276745-0024_5460-24509-0033_7315-86809-0000,8291,M,5460,M,7315,F
1721-142317-0000_1097-136912-0042_5682-32876-0004,1721,F,1097,M,5682,F
3926-891-0070_336-125871-0021_2967-4901-0000,3926,F,336,M,2967,F
4741-27757-0028_1664-122623-0068_2975-151995-0031,4741,M,1664,F,2975,F
8291-276745-0029_7708-293973-0067_6674-71400-0014,8291,M,7708,F,6674,M
1765-143010-0000_1403-130575-0010_8447-286248-0006,1765,F,1403,M,8447,F
2568-156117-0009_77-121518-0060_5082-34543-0042,2568,F,77,F,5082,F
7835-97730-0013_884-129800-0102_4042-12369-0129,7835,M,884,M,4042,M
202-129387-0021_927-132462-0017_317-127219-0030,202,F,927,M,317,M
8316-279798-0072_6084-2159-0086_3479-153286-0029,8316,M,6084,M,3479,F
2067-143536-0060_6284-63091-0065_7603-274560-0009,2067,M,6284,F,7603,M
7883-260944-0027_444-138080-0043_3148-4666-0013,7883,F,444,F,3148,M
5970-54428-0005_6882-79975-0010_6418-39653-0029,5970,M,6882,M,6418,M
4841-26660-0041_4705-16048-0011_8322-276748-0010,4841,F,4705,M,8322,M
7147-80028-0049_6583-66463-0019_8040-111641-0031,7147,M,6583,F,8040,F
3488-85273-0034_7107-245689-0122_168-129245-0039,3488,M,7107,M,168,M
7307-92008-0044_2544-3070-0002_4705-94467-0021,7307,M,2544,F,4705,M
4345-7636-0021_1485-121385-0020_9000-282381-0008,4345,M,1485,M,9000,M
8441-120274-0015_3541-174236-0025_2284-135909-0093,8441,F,3541,M,2284,M
7199-84006-0052_5248-34499-0000_1593-175346-0003,7199,F,5248,M,1593,F
810-130095-0079_5230-4863-0014_1715-142315-0104,810,M,5230,F,1715,F
25-88353-0040_1171-134968-0017_5164-26980-0020,25,M,1171,F,5164,F
4020-180289-0013_782-126738-0006_1691-142296-0024,4020,M,782,F,1691,F
8644-262284-0051_2552-132097-0020_3867-173237-0045,8644,F,2552,M,3867,F
7073-83692-0043_6749-53256-0001_5355-10766-0051,7073,F,6749,F,5355,F
2748-160959-0047_4205-11977-0080_6963-81511-0034,2748,F,4205,M,6963,M
8023-286247-0000_8200-278197-0073_8441-120274-0029,8023,M,8200,M,8441,F
2275-150141-0011_4192-5332-0048_36-16603-0053,2275,F,4192,F,36,M
3647-134419-0106_4321-15217-0007_5172-29468-0033,3647,F,4321,F,5172,M
402-130001-0028_780-126736-0114_982-133226-0020,402,F,780,M,982,M
8499-256275-0006_5000-30597-0010_1347-135885-0043,8499,M,5000,F,1347,M
8531-282933-0027_3500-134409-0115_2574-128283-0018,8531,M,3500,F,2574,M
1844-145713-0004_1664-137600-0029_7096-80685-0025,1844,M,1664,F,7096,M
8753-297948-0015_3054-128245-0045_1773-145729-0017,8753,M,3054,M,1773,F
8392-285237-0070_6030-57826-0002_7065-74597-0004,8392,F,6030,F,7065,M
5296-26679-0004_8164-279593-0013_1819-144391-0009,5296,F,8164,M,1819,F
4993-40688-0067_1260-139271-0017_4463-707-0010,4993,M,1260,M,4463,F
7795-105407-0045_622-121659-0044_753-166209-0046,7795,M,622,M,753,M
7762-280917-0078_6906-65919-0035_2975-151995-0061,7762,F,6906,F,2975,F
844-133697-0068_4687-28005-0017_5248-2163-0052,844,F,4687,M,5248,M
4234-187750-0017_3238-134398-0030_6402-62813-0010,4234,F,3238,M,6402,M
3479-153286-0006_2740-162051-0003_1809-143025-0043,3479,F,2740,M,1809,F
6967-50152-0017_5951-57348-0012_7215-91630-0018,6967,F,5951,M,7215,M
6821-276753-0043_2284-135909-0084_7699-105389-0070,6821,F,2284,M,7699,F
3598-180204-0020_7683-103530-0031_2930-163437-0008,3598,F,7683,F,2930,M
5913-40745-0007_3665-8587-0039_153-126671-0046,5913,M,3665,M,153,M
7463-99909-0015_6804-79288-0061_5569-40540-0011,7463,M,6804,M,5569,F
8531-282933-0069_978-125137-0026_6676-275138-0009,8531,M,978,M,6676,F
5445-21282-0091_8042-113769-0025_8087-118165-0034,5445,F,8042,M,8087,M
3148-4666-0082_5141-26995-0036_6733-97084-0009,3148,M,5141,M,6733,F
1239-138254-0025_5036-18450-0046_5840-54188-0059,1239,M,5036,F,5840,M
6689-64264-0025_7097-80037-0008_6821-276753-0033,6689,F,7097,F,6821,F
5038-34576-0017_6084-2159-0017_4193-48173-0039,5038,M,6084,M,4193,M
6358-73329-0101_6724-73990-0004_4931-28242-0016,6358,F,6724,F,4931,M
3598-173222-0044_7687-107687-0078_6853-12339-0000,3598,F,7687,F,6853,F
4161-185349-0076_1374-133833-0031_7756-114724-0018,4161,M,1374,M,7756,F
6733-97084-0040_7170-281510-0024_1096-17320-0008,6733,F,7170,M,1096,M
1374-133833-0053_737-123441-0012_6488-66121-0007,1374,M,737,M,6488,F
3045-155991-0003_7756-114724-0038_4455-116276-0006,3045,M,7756,F,4455,F
