mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
5045-1197-0050_319-134959-0005,5045,F,319,M
6076-51655-0049_4034-5706-0010,6076,M,4034,F
57-121074-0020_1107-133727-0023,57,F,1107,M
3571-173553-0005_1239-139609-0009,3571,M,1239,M
133-143240-0009_1168-134958-0103,133,M,1168,F
7795-105407-0003_152-132799-0006,7795,M,152,M
6625-39680-0038_1474-172821-0038,6625,M,1474,F
7220-77911-0021_5445-21280-0019,7220,F,5445,F
622-128448-0011_7198-80654-0032,622,M,7198,F
273-123248-0029_5970-54413-0004,273,M,5970,M
3779-691-0110_8242-279764-0088,3779,F,8242,F
4225-144132-0129_5890-72186-0004,4225,F,5890,F
5565-40589-0049_1096-128264-0034,5565,M,1096,M
421-128336-0026_6436-111962-0013,421,M,6436,M
4305-15448-0060_6407-66983-0067,4305,F,6407,M
5000-30597-0006_7263-86687-0055,5000,F,7263,F
1690-142293-0103_3257-169284-0054,1690,F,3257,M
3571-173556-0006_712-123615-0081,3571,M,712,M
3675-10687-0012_2270-3547-0045,3675,F,2270,F
6689-64286-0005_6947-53262-0005,6689,F,6947,F
177-55218-0004_31-121969-0025,177,F,31,M
66-355-0011_6121-8686-0030,66,M,6121,F
3962-722-0010_826-131108-0028,3962,M,826,M
5665-38052-0027_4161-185349-0064,5665,F,4161,M
7699-105399-0008_4295-112687-0020,7699,F,4295,M
1595-138031-0010_1784-142294-0048,1595,M,1784,F
8334-119398-0119_6368-230929-0013,8334,M,6368,M
8590-258292-0050_4235-7633-0035,8590,M,4235,F
7433-89656-0002_3272-167426-0038,7433,F,3272,M
7376-64577-0024_5641-39772-0059,7376,F,5641,M
4017-6540-0012_6636-72296-0045,4017,M,6636,M
8531-282933-0005_49-121052-0053,8531,M,49,M
5036-18451-0028_1051-133886-0017,5036,F,1051,F
4295-39940-0012_2730-154436-0071,4295,M,2730,F
2625-127773-0104_1430-139231-0022,2625,F,1430,M
8441-281327-0049_5252-4876-0023,8441,F,5252,M
5569-40540-0023_6798-77736-0029,5569,F,6798,M
6177-75790-0010_466-134208-0019,6177,M,466,F
20-205-0003_7702-96101-0040,20,F,7702,F
4591-16221-0006_6248-302581-0031,4591,M,6248,M
7277-106407-0043_1110-136055-0052,7277,F,1110,M
5910-53048-0009_7408-255932-0037,5910,M,7408,M
6224-34608-0052_6676-275138-0044,6224,M,6676,F
1844-144486-0018_3465-20021-0004,1844,M,3465,F
4741-27757-0059_3271-169289-0074,4741,M,3271,M
7387-96092-0016_2068-146217-0078,7387,F,2068,F
5220-69517-0012_1815-143382-0048,5220,F,1815,M
1370-138531-0043_7942-283384-0040,1370,F,7942,M
5480-41791-0037_2270-156684-0021,5480,F,2270,F
6746-72302-0094_8389-282920-0053,6746,M,8389,M
7333-94827-0019_3779-691-0034,7333,F,3779,F
1200-135067-0001_5181-2489-0026,1200,M,5181,M
152-87733-0023_319-134959-0041,152,M,319,M
7912-105670-0003_5285-80687-0067,7912,M,5285,F
1757-128127-0091_5082-16015-0042,1757,F,5082,F
1252-134983-0010_4090-183977-0009,1252,F,4090,F
102-129232-0014_964-124560-0015,102,F,964,M
1780-143478-0068_728-348-0023,1780,M,728,M
7263-86687-0017_5890-72188-0025,7263,F,5890,F
780-126736-0003_7360-86712-0032,780,M,7360,F
3172-166439-0059_726-124445-0106,3172,F,726,M
1184-135540-0035_7073-83692-0011,1184,M,7073,F
6173-76445-0037_317-130248-0020,6173,F,317,M
432-122761-0008_7255-281345-0021,432,M,7255,F
1266-136523-0031_7389-292563-0035,1266,F,7389,M
7299-88365-0065_7713-106738-0001,7299,F,7713,M
5929-48603-0041_6614-67845-0037,5929,F,6614,F
6695-252325-0015_7436-97461-0022,6695,F,7436,M
348-132751-0034_7338-92154-0034,348,M,7338,M
4821-27466-0062_2026-81608-0012,4821,M,2026,F
8148-286229-0004_8143-278223-0015,8148,F,8143,M
7299-88365-0050_7197-66278-0054,7299,F,7197,F
243-160870-0005_5854-50960-0042,243,F,5854,M
6902-89165-0020_5325-50109-0019,6902,F,5325,M
4090-183984-0016_876-126411-0061,4090,F,876,F
6173-76448-0004_4546-16781-0019,6173,F,4546,F
5949-65530-0002_1230-139216-0000,5949,F,1230,M
8531-282933-0082_6248-298838-0044,8531,M,6248,M
75-854-0042_6798-77737-0052,75,M,6798,M
6224-61957-0030_3757-134142-0021,6224,M,3757,F
8246-107993-0037_2284-135909-0002,8246,M,2284,M
6333-39676-0019_2003-143254-0009,6333,M,2003,M
1096-128264-0001_5791-31920-0011,1096,M,5791,M
7348-86748-0018_5951-233090-0005,7348,F,5951,M
5569-40540-0000_6951-79737-0056,5569,F,6951,F
6121-8686-0004_4706-28494-0020,6121,F,4706,F
283-130638-0051_7687-107687-0111,283,M,7687,F
4078-76853-0009_4415-16759-0013,4078,M,4415,F
8058-99403-0039_2013-147610-0062,8058,M,2013,M
444-138076-0016_5233-28390-0014,444,F,5233,F
6670-112764-0016_4455-90866-0006,6670,M,4455,F
2351-151970-0021_2834-132496-0026,2351,F,2834,F
2273-152357-0028_6792-73035-0001,2273,M,6792,M
7762-280917-0000_3137-163504-0035,7762,F,3137,M
4594-901-0031_8334-119398-0018,4594,M,8334,M
6088-34570-0055_4915-113765-0028,6088,F,4915,M
4218-41157-0001_6652-70974-0035,4218,M,6652,M
705-150468-0014_1715-142315-0049,705,F,1715,F
2405-182390-0002_6364-66741-0037,2405,M,6364,M
5480-41798-0014_4059-3057-0004,5480,F,4059,M
6754-107484-0006_7348-294687-0017,6754,M,7348,F
778-126734-0023_2152-133067-0018,778,M,2152,F
792-127527-0040_8415-283469-0016,792,F,8415,F
6849-69603-0047_6625-60547-0006,6849,M,6625,M
5906-52158-0019_3747-173589-0013,5906,F,3747,M
1166-136562-0040_884-129800-0075,1166,F,884,M
2042-136442-0044_7205-96093-0013,2042,F,7205,F
6784-76150-0005_7892-294520-0046,6784,M,7892,F
7510-282967-0026_5545-66398-0021,7510,F,5545,M
4965-27767-0008_167-15255-0034,4965,F,167,M
2988-173558-0039_1421-8539-0026,2988,F,1421,F
1384-130462-0011_2985-153199-0003,1384,M,2985,M
7649-96682-0013_3595-418-0029,7649,F,3595,M
8328-280925-0078_5569-40540-0039,8328,M,5569,F
5198-204975-0051_3657-19115-0013,5198,M,3657,M
544-121090-0106_1695-142312-0081,544,M,1695,F
4969-73974-0010_2301-157880-0004,4969,M,2301,F
47-122796-0004_684-139205-0037,47,F,684,F
7843-110055-0079_684-139205-0000,7843,F,684,F
7138-291964-0029_1780-143478-0063,7138,F,1780,M
6323-10337-0079_2407-7667-0005,6323,M,2407,M
6668-34612-0029_7823-103122-0052,6668,M,7823,M
5471-284440-0032_5185-24772-0021,5471,F,5185,M
102-129232-0006_2762-142778-0093,102,F,2762,F
3962-722-0043_8240-116288-0022,3962,M,8240,F
4474-14186-0035_5152-29465-0002,4474,M,5152,M
544-121090-0038_2063-148525-0035,544,M,2063,M
3238-134398-0023_4563-26441-0032,3238,M,4563,F
3503-127083-0044_319-134959-0072,3503,M,319,M
2437-155505-0039_2676-143903-0011,2437,M,2676,F
4549-39615-0046_6707-77346-0014,4549,F,6707,M
1868-2318-0029_3053-148990-0073,1868,M,3053,F
5023-1185-0008_4872-20426-0035,5023,F,4872,M
5101-67853-0008_5840-54188-0024,5101,F,5840,M
6882-86794-0002_1721-142317-0025,6882,M,1721,F
4196-23955-0030_4958-11613-0026,4196,M,4958,M
6436-111963-0024_6131-57188-0014,6436,M,6131,F
6695-252334-0029_3033-138641-0015,6695,F,3033,F
6705-74243-0040_517-121744-0007,6705,F,517,M
2762-142778-0027_6126-10992-0075,2762,F,6126,M
7223-90845-0050_2100-138911-0075,7223,F,2100,F
7699-105389-0023_6534-64470-0016,7699,F,6534,F
6102-56170-0004_5036-18451-0059,6102,F,5036,F
7199-84006-0058_3257-169288-0000,7199,F,3257,M
2046-178027-0002_4280-185518-0083,2046,M,4280,F
4863-32138-0017_6224-61957-0003,4863,M,6224,M
1280-135136-0022_2625-127773-0118,1280,M,2625,F
5013-31101-0013_2625-127773-0055,5013,M,2625,F
7826-284518-0062_8476-269293-0036,7826,M,8476,F
7683-103530-0051_444-138080-0038,7683,F,444,F
5459-41260-0018_5894-64100-0013,5459,M,5894,M
5230-4863-0001_7510-282529-0021,5230,F,7510,F
5913-40745-0113_7346-91900-0030,5913,M,7346,M
3895-6855-0042_5181-2488-0034,3895,M,5181,M
6276-76103-0025_3465-275761-0007,6276,M,3465,F
5471-280362-0006_8543-280376-0036,5471,F,8543,F
4005-7258-0016_3606-164911-0017,4005,F,3606,M
5480-41791-0039_3053-148990-0044,5480,F,3053,F
690-133452-0008_1815-143388-0015,690,F,1815,M
8199-118869-0026_4699-12472-0026,8199,F,4699,M
608-123155-0032_7055-87276-0080,608,F,7055,M
8295-281339-0036_3992-714-0013,8295,F,3992,F
3992-714-0033_505-125258-0018,3992,F,505,M
1765-143010-0030_102-129232-0001,1765,F,102,F
3681-116302-0015_1544-140055-0030,3681,F,1544,F
3257-169288-0032_2724-89874-0026,3257,M,2724,M
6792-73035-0053_4447-14912-0038,6792,M,4447,M
8430-172387-0058_147-125761-0025,8430,F,147,M
3559-165413-0090_65-121089-0000,3559,F,65,F
4545-9166-0012_3895-6855-0022,4545,M,3895,M
2067-143535-0041_3656-168609-0020,2067,M,3656,M
8632-245697-0014_3909-11695-0016,8632,M,3909,F
8470-279797-0027_7467-69610-0062,8470,F,7467,F
4955-28245-0014_8444-281329-0030,4955,M,8444,M
3271-169289-0054_1505-1304-0045,3271,M,1505,M
123-25081-0012_8246-107993-0021,123,F,8246,M
7762-280917-0081_4009-43916-0038,7762,F,4009,F
336-125876-0036_6590-64285-0040,336,M,6590,F
6614-67845-0008_8576-285176-0035,6614,F,8576,M
1938-180290-0020_31-121970-0003,1938,M,31,M
3314-135987-0046_1274-121770-0025,3314,F,1274,M
4824-36029-0036_5136-53512-0036,4824,F,5136,F
7238-91112-0012_392-289427-0032,7238,M,392,F
8432-16000-0020_252-132011-0005,8432,F,252,M
4218-41159-0027_789-153211-0015,4218,M,789,F
8200-278197-0023_6284-63091-0008,8200,M,6284,F
7092-56730-0093_7552-87290-0026,7092,F,7552,F
720-173580-0035_4034-12475-0031,720,M,4034,F
8302-281331-0029_3698-41990-0021,8302,F,3698,F
6749-74575-0022_177-122839-0029,6749,F,177,F
8799-270794-0068_8443-294707-0004,8799,M,8443,F
542-125348-0032_6773-76039-0043,542,M,6773,M
8246-107993-0038_8765-295000-0045,8246,M,8765,M
6792-73039-0005_7522-69612-0021,6792,M,7522,F
1679-142280-0002_4703-73029-0000,1679,F,4703,F
7189-75356-0019_3895-6855-0006,7189,M,3895,M
6332-64733-0002_7691-108625-0025,6332,F,7691,M
1495-138027-0112_4965-27767-0020,1495,M,4965,F
6534-64469-0007_7988-114070-0024,6534,F,7988,M
2301-157880-0002_7713-106729-0036,2301,F,7713,M
6568-69911-0019_4020-180289-0018,6568,F,4020,M
7786-118675-0014_6370-92920-0018,7786,M,6370,M
6097-293619-0018_3783-176659-0052,6097,M,3783,M
7263-86687-0050_3928-10094-0030,7263,F,3928,F
8447-285242-0031_5487-4873-0024,8447,F,5487,F
6506-10073-0056_3744-177438-0014,6506,M,3744,M
6752-74795-0056_1714-142291-0072,6752,M,1714,F
8143-278223-0012_1347-135885-0006,8143,M,1347,M
5854-50960-0019_6705-74243-0027,5854,M,6705,F
8430-172387-0037_6236-52083-0028,8430,F,6236,M
3196-151982-0051_3780-177784-0010,3196,F,3780,M
47-122796-0003_1563-137590-0015,47,F,1563,F
684-137978-0021_7898-273041-0006,684,F,7898,F
8430-172387-0071_5565-40589-0038,8430,F,5565,M
921-127937-0011_4599-21274-0085,921,M,4599,M
3411-187007-0034_151-125753-0043,3411,F,151,F
7189-74189-0015_4262-14487-0038,7189,M,4262,F
8476-269293-0084_2448-163517-0018,8476,F,2448,M
1968-145732-0027_976-131095-0013,1968,F,976,F
6121-8686-0021_4757-1811-0055,6121,F,4757,F
1298-1054-0018_4741-27757-0095,1298,F,4741,M
365-126320-0002_6242-26941-0079,365,M,6242,F
2625-127773-0098_453-129306-0041,2625,F,453,M
3285-121401-0045_1665-136991-0007,3285,M,1665,F
8291-276745-0018_5874-52160-0032,8291,M,5874,M
313-122804-0019_5379-15784-0045,313,F,5379,M
7556-103535-0050_4706-28495-0028,7556,M,4706,F
6534-64470-0025_3045-155991-0080,6534,F,3045,M
3959-706-0093_7199-84008-0029,3959,M,7199,F
5796-51153-0035_5661-32901-0044,5796,F,5661,F
5355-10766-0020_3109-165420-0017,5355,F,3109,M
102-129232-0043_6484-67787-0028,102,F,6484,F
1746-143015-0030_7879-274163-0036,1746,M,7879,F
5951-57347-0010_923-132307-0053,5951,M,923,F
7679-276767-0030_4042-12369-0071,7679,F,4042,M
1721-142317-0000_7147-80028-0091,1721,F,7147,M
7988-113323-0033_5355-10767-0013,7988,M,5355,F
8565-290391-0004_2148-6983-0016,8565,M,2148,F
2574-128303-0029_1097-136912-0027,2574,M,1097,M
3896-134415-0099_5831-87174-0031,3896,M,5831,F
6726-93466-0007_2694-28858-0041,6726,F,2694,F
8143-278206-0004_2998-160955-0002,8143,M,2998,M
453-129306-0046_6548-96095-0035,453,M,6548,F
3319-171003-0061_1331-155890-0004,3319,F,1331,M
448-135065-0002_3588-180957-0000,448,F,3588,F
2504-154288-0011_7389-296084-0024,2504,F,7389,M
7315-86809-0027_2967-4901-0042,7315,F,2967,F
7510-282528-0017_1819-144402-0007,7510,F,1819,F
7327-96492-0020_5733-55099-0031,7327,M,5733,F
5118-40477-0020_3912-77626-0002,5118,M,3912,M
713-291178-0021_3541-174236-0032,713,F,3541,M
1767-142941-0013_7898-273040-0032,1767,F,7898,F
6211-60544-0027_7046-83701-0008,6211,F,7046,M
7215-91630-0036_7584-101882-0004,7215,M,7584,F
1469-163403-0007_1096-128264-0005,1469,M,1096,M
7510-282967-0021_4020-180307-0016,7510,F,4020,M
2946-163375-0102_2341-163407-0017,2946,M,2341,M
6311-63719-0000_7079-89644-0000,6311,M,7079,F
8445-281202-0051_3926-891-0046,8445,M,3926,F
2276-131549-0064_4295-39940-0017,2276,F,4295,M
6735-66412-0011_895-136366-0023,6735,F,895,M
4407-13146-0010_7492-105653-0034,4407,M,7492,F
1266-136523-0010_167-68704-0027,1266,F,167,M
5661-32891-0045_2930-163437-0024,5661,F,2930,M
2625-127773-0054_2143-145731-0054,2625,F,2143,F
7121-88076-0021_4235-7633-0032,7121,M,4235,F
5459-41260-0053_1084-145077-0020,5459,M,1084,F
960-125241-0033_8678-280914-0029,960,F,8678,F
5929-57805-0056_1977-133046-0059,5929,F,1977,F
5287-39165-0075_1736-142281-0035,5287,F,1736,F
5287-39165-0028_8470-286666-0001,5287,F,8470,F
1367-291967-0035_6459-77766-0043,1367,M,6459,M
517-121739-0005_8897-294717-0070,517,M,8897,F
3867-173237-0027_6652-70975-0001,3867,F,6652,M
6549-71118-0004_1084-139230-0008,6549,F,1084,F
3845-181096-0022_6609-111356-0016,3845,M,6609,M
7749-8591-0079_2185-150124-0004,7749,M,2185,M
3779-691-0018_36-16603-0070,3779,F,36,M
2288-139949-0037_2925-162505-0049,2288,F,2925,F
5837-39905-0108_720-173578-0025,5837,F,720,M
969-134362-0034_8208-256239-0038,969,M,8208,M
8168-116789-0010_1664-137600-0005,8168,F,1664,F
6281-1315-0055_7170-291969-0008,6281,F,7170,M
1938-176228-0008_7315-86682-0017,1938,M,7315,F
58-121081-0042_3895-6855-0009,58,M,3895,M
6506-10073-0014_2488-155526-0010,6506,M,2488,F
3272-167426-0058_3992-714-0051,3272,M,3992,F
8148-3956-0050_5278-40897-0000,8148,F,5278,M
6276-62021-0064_7387-97901-0001,6276,M,7387,F
2606-132102-0088_1341-9206-0112,2606,M,1341,M
5854-50960-0038_5719-233352-0004,5854,M,5719,M
3006-5697-0005_6967-50152-0052,3006,F,6967,F
1092-134563-0003_313-127992-0033,1092,F,313,F
7618-102366-0044_7708-293973-0065,7618,M,7708,F
202-122857-0004_6967-50152-0072,202,F,6967,F
2208-10076-0032_7338-92139-0011,2208,M,7338,M
1161-135206-0059_8778-246974-0019,1161,M,8778,F
46-127996-0008_6030-70988-0010,46,M,6030,F
3054-128245-0024_5733-55091-0033,3054,M,5733,F
3125-132586-0023_6356-271889-0037,3125,F,6356,M
3906-191426-0020_6978-92211-0002,3906,F,6978,F
6035-58142-0040_3261-154309-0000,6035,M,3261,M
5949-54612-0016_2351-151965-0016,5949,F,2351,F
5361-27491-0042_584-132032-0030,5361,F,584,F
4520-38484-0019_6436-111962-0031,4520,F,6436,M
3179-7142-0038_3757-134141-0035,3179,F,3757,F
4687-28005-0014_2292-150689-0030,4687,M,2292,M
8273-283130-0031_4484-34489-0000,8273,M,4484,M
6967-50150-0050_7189-74189-0038,6967,F,7189,M
7552-87290-0052_3319-173247-0038,7552,F,3319,F
3135-166688-0088_3895-6855-0029,3135,M,3895,M
421-124401-0003_7143-88749-0033,421,M,7143,F
8765-295000-0041_8476-269293-0029,8765,M,8476,F
2733-28252-0060_3959-706-0086,2733,M,3959,M
8631-281208-0029_2990-6535-0068,8631,M,2990,M
6892-256224-0035_218-131205-0033,6892,M,218,M
2208-10076-0043_5043-28402-0033,2208,M,5043,M
4701-15046-0036_1566-153036-0024,4701,M,1566,F
7424-98623-0007_791-127519-0025,7424,M,791,M
690-133452-0030_44-207-0085,690,F,44,F
3409-167623-0033_8012-273138-0026,3409,F,8012,F
2606-132102-0104_6947-53263-0016,2606,M,6947,F
7170-291969-0050_1647-140649-0023,7170,M,1647,M
5840-54188-0035_7338-92174-0002,5840,M,7338,M
4599-21274-0133_6906-65918-0012,4599,M,6906,F
7795-105407-0018_895-136366-0012,7795,M,895,M
742-128034-0059_1430-1061-0007,742,M,1430,M
6709-74041-0007_8009-291933-0009,6709,M,8009,F
3054-128244-0024_5164-19198-0020,3054,M,5164,F
2553-163728-0021_5199-18509-0002,2553,F,5199,F
2346-152201-0011_2574-128303-0017,2346,F,2574,M
6072-89736-0009_4757-1811-0018,6072,F,4757,F
7786-115688-0016_2312-161206-0028,7786,M,2312,F
3681-96617-0002_4327-4714-0010,3681,F,4327,F
3867-173237-0024_8536-244441-0037,3867,F,8536,M
5840-54193-0020_4766-1814-0023,5840,M,4766,F
6609-111356-0015_3314-138053-0008,6609,M,3314,F
2588-160947-0024_7510-282967-0000,2588,M,7510,F
1647-140649-0057_8033-283463-0025,1647,M,8033,M
1636-130501-0009_7492-99101-0016,1636,F,7492,F
789-153211-0013_7942-283400-0029,789,F,7942,M
8148-3956-0038_147-125737-0047,8148,F,147,M
152-132799-0031_4821-27466-0040,152,M,4821,M
3992-714-0023_7879-274136-0005,3992,F,7879,F
1968-145732-0088_8148-3956-0008,1968,F,8148,F
4979-26551-0020_2625-127773-0021,4979,M,2625,F
1331-155891-0022_2624-88360-0037,1331,M,2624,M
4443-3992-0020_168-129245-0004,4443,F,168,M
7333-94829-0042_3148-4666-0034,7333,F,3148,M
5886-27508-0048_7510-282967-0040,5886,M,7510,F
7097-80037-0075_1846-144458-0090,7097,F,1846,M
444-139735-0012_2068-146217-0083,444,F,2068,F
8042-113762-0022_2148-6981-0018,8042,M,2148,F
8803-296082-0038_3132-167603-0002,8803,M,3132,M
7559-96246-0050_876-126411-0101,7559,M,876,F
3314-138053-0027_1695-142312-0092,3314,F,1695,F
94-3792-0001_8499-256275-0040,94,M,8499,M
7147-80028-0050_6950-86822-0041,7147,M,6950,F
4958-11613-0011_1968-145732-0017,4958,M,1968,F
444-138080-0025_2606-130138-0022,444,F,2606,M
4379-18039-0019_6652-70975-0000,4379,M,6652,M
8671-285138-0085_1736-152007-0012,8671,M,1736,F
4423-29083-0012_6356-271889-0042,4423,M,6356,M
7467-69610-0119_2234-64131-0032,7467,F,2234,M
2356-154907-0015_3021-121440-0000,2356,M,3021,M
5784-36627-0063_960-125241-0047,5784,M,960,F
3557-8342-0102_4161-185349-0008,3557,F,4161,M
5141-26932-0042_1920-1793-0003,5141,M,1920,F
2312-161206-0004_8302-282524-0008,2312,F,8302,F
3665-8587-0062_5719-233361-0012,3665,M,5719,M
4712-49746-0014_7559-96247-0009,4712,F,7559,M
5733-55099-0025_1474-128276-0005,5733,F,1474,F
921-127937-0040_6025-58759-0014,921,M,6025,F
7255-281345-0012_245-122647-0066,7255,F,245,M
3373-174981-0001_7480-93348-0048,3373,M,7480,F
8447-286257-0009_766-127195-0016,8447,F,766,M
4216-10192-0043_8272-279781-0002,4216,F,8272,F
1901-146686-0024_3588-180957-0036,1901,F,3588,F
6418-39655-0029_6224-61957-0042,6418,M,6224,M
4156-12155-0013_2309-167347-0038,4156,F,2309,M
6368-39664-0009_3871-692-0005,6368,M,3871,M
3871-692-0038_51-121055-0145,3871,M,51,M
5460-18031-0096_782-126738-0010,5460,M,782,F
895-136366-0020_319-134959-0081,895,M,319,M
6773-76039-0047_8536-244441-0045,6773,M,8536,M
1331-155892-0014_5765-231844-0049,1331,M,5765,M
5424-291181-0025_8632-245697-0046,5424,F,8632,M
1726-142316-0032_8058-99402-0044,1726,F,8058,M
252-140215-0014_5361-27492-0069,252,M,5361,F
4991-6181-0030_7423-89164-0036,4991,F,7423,M
3641-6870-0035_2522-147156-0103,3641,F,2522,F
489-75909-0033_8087-118726-0009,489,F,8087,M
5719-233361-0046_4750-12478-0010,5719,M,4750,M
7125-87278-0076_3346-7599-0023,7125,F,3346,F
6945-60535-0000_5013-31085-0003,6945,M,5013,M
8443-294707-0030_7131-75934-0043,8443,F,7131,F
2046-141204-0008_57-121074-0081,2046,M,57,F
2437-155505-0013_5977-46900-0017,2437,M,5977,M
8799-270794-0030_5733-55099-0024,8799,M,5733,F
6963-81511-0046_5271-10982-0031,6963,M,5271,F
474-141422-0031_4576-66268-0025,474,M,4576,F
4710-964-0047_4738-291945-0018,4710,M,4738,M
1679-142287-0015_6311-63718-0046,1679,F,6311,M
5468-43611-0034_1261-136350-0003,5468,F,1261,M
2762-142778-0089_8164-279592-0048,2762,F,8164,M
8356-284520-0009_6135-41995-0009,8356,M,6135,F
1795-142412-0016_3500-134409-0127,1795,M,3500,F
8422-258258-0055_3500-134409-0016,8422,M,3500,F
7448-111703-0058_5233-39051-0013,7448,M,5233,F
123-26848-0001_7942-283384-0006,123,F,7942,M
3334-171008-0013_348-132751-0033,3334,F,348,M
7467-69610-0095_2208-10076-0022,7467,F,2208,M
147-125737-0027_5979-42005-0000,147,M,5979,M
3567-7276-0061_7672-96509-0008,3567,M,7672,M
4321-27567-0006_1505-1303-0042,4321,F,1505,M
6224-34608-0046_7170-281512-0029,6224,M,7170,M
807-124223-0103_7263-86687-0067,807,M,7263,F
1166-136562-0009_8897-294717-0075,1166,F,8897,F
5874-52160-0076_3567-7277-0002,5874,M,3567,M
6685-70976-0020_294-129973-0000,6685,M,294,F
9000-282380-0049_5840-54188-0052,9000,M,5840,M
684-131458-0010_4442-2868-0106,684,F,4442,M
4344-8892-0014_6610-34596-0044,4344,M,6610,F
8544-281189-0023_956-127932-0021,8544,F,956,F
4090-183987-0019_978-125137-0004,4090,F,978,M
2754-161889-0000_4042-12369-0043,2754,F,4042,M
58-121081-0041_3409-167622-0009,58,M,3409,F
895-136366-0061_2148-6979-0013,895,M,2148,F
4090-183984-0012_7883-113275-0020,4090,F,7883,F
5009-29143-0028_3021-121438-0013,5009,M,3021,M
3137-163489-0030_1492-174461-0009,3137,M,1492,M
5023-33399-0030_6784-76152-0018,5023,F,6784,M
7147-80028-0064_4015-63729-0009,7147,M,4015,M
3567-7276-0003_517-121744-0021,3567,M,517,M
57-121074-0065_8625-268295-0026,57,F,8625,F
2351-151969-0044_7491-114605-0000,2351,F,7491,F
5230-4863-0026_5198-204975-0038,5230,F,5198,M
4576-66270-0021_6923-82337-0020,4576,F,6923,M
7448-111703-0018_4910-14124-0012,7448,M,4910,F
4841-26659-0028_4771-6409-0037,4841,F,4771,M
1985-144468-0105_5244-54280-0019,1985,M,5244,F
3227-24747-0063_7073-92170-0000,3227,F,7073,F
1065-134611-0002_4701-15046-0043,1065,M,4701,M
6025-58760-0009_956-127929-0038,6025,F,956,F
3618-175930-0028_7683-103530-0066,3618,M,7683,F
8443-274756-0038_317-130243-0043,8443,F,317,M
6488-66121-0001_1403-135907-0030,6488,F,1403,M
51-121055-0202_5459-41260-0064,51,M,5459,M
5023-33399-0022_742-128034-0003,5023,F,742,M
317-127219-0005_4422-15542-0024,317,M,4422,F
348-132611-0011_107-22885-0033,348,M,107,M
5118-111612-0000_6436-104980-0056,5118,M,6436,M
7238-91112-0077_2730-154437-0038,7238,M,2730,F
2068-146217-0019_1566-133291-0002,2068,F,1566,F
4078-7619-0045_7408-256039-0005,4078,M,7408,M
6747-76101-0009_5328-204986-0005,6747,M,5328,M
8382-294774-0022_8441-281327-0040,8382,F,8441,F
3400-153975-0016_4447-14919-0009,3400,F,4447,M
6652-70974-0055_4824-36048-0031,6652,M,4824,F
7769-99396-0005_4660-25053-0005,7769,M,4660,F
4321-15217-0019_5299-34547-0066,4321,F,5299,F
2276-131549-0066_2733-28252-0073,2276,F,2733,M
4015-63729-0033_3060-163542-0002,4015,M,3060,M
6402-102886-0006_3135-166688-0070,6402,M,3135,M
4931-28257-0005_3959-706-0064,4931,M,3959,M
3479-153280-0015_4576-66268-0010,3479,F,4576,F
5911-52164-0032_976-131541-0040,5911,M,976,F
3955-181687-0019_7008-34667-0013,3955,M,7008,M
6792-73039-0035_1760-143006-0080,6792,M,1760,F
8168-116789-0063_4090-183984-0010,8168,F,4090,F
7522-69612-0026_5952-54019-0059,7522,F,5952,F
5506-69895-0016_1331-155892-0039,5506,M,1331,M
1828-141203-0104_780-126736-0108,1828,M,780,M
6670-84209-0013_7565-101287-0055,6670,M,7565,M
3571-173553-0014_102-129232-0067,3571,M,102,F
1006-135212-0109_3006-5698-0020,1006,F,3006,F
5244-73127-0000_1846-144458-0012,5244,F,1846,M
4192-5332-0105_123-25084-0010,4192,F,123,F
1721-142317-0008_57-121074-0014,1721,F,57,F
742-128034-0036_2198-151049-0032,742,M,2198,M
5296-26679-0040_584-47041-0018,5296,F,584,F
1621-141595-0009_2279-141140-0000,1621,M,2279,M
614-161065-0012_3272-167426-0017,614,F,3272,M
3796-16817-0005_7699-105389-0001,3796,M,7699,F
5772-43331-0028_6804-79288-0026,5772,M,6804,M
6670-296083-0007_5198-204974-0027,6670,M,5198,M
3261-154309-0042_811-130148-0044,3261,M,811,F
111-129000-0014_4836-26485-0022,111,F,4836,M
7387-279272-0027_3650-168636-0012,7387,F,3650,M
846-130985-0047_726-124445-0120,846,M,726,M
8631-283727-0020_2100-138911-0017,8631,M,2100,F
6947-53264-0007_1870-164330-0041,6947,F,1870,M
4660-25054-0044_5183-68763-0022,4660,F,5183,M
6512-67886-0012_6276-62021-0033,6512,M,6276,M
846-130984-0002_5906-52158-0097,846,M,5906,F
8531-282933-0011_111-126277-0018,8531,M,111,F
489-75909-0028_4020-180289-0031,489,F,4020,M
5328-204986-0050_8671-285138-0008,5328,M,8671,M
6358-73329-0042_1704-142310-0092,6358,F,1704,F
3675-10687-0008_4059-3073-0010,3675,F,4059,M
4841-26660-0032_4085-11517-0002,4841,F,4085,M
4015-4878-0023_7387-97901-0018,4015,M,7387,F
1699-141159-0004_82-121544-0011,1699,M,82,F
3650-168646-0008_6804-79287-0043,3650,M,6804,M
2090-149737-0004_1179-139203-0000,2090,F,1179,M
3894-6552-0002_5784-36627-0043,3894,M,5784,M
243-11595-0011_2013-147610-0014,243,F,2013,M
4235-7633-0038_2152-156226-0031,4235,F,2152,F
6978-92210-0019_46-128001-0046,6978,F,46,M
