mixture_ID,primary_speaker,source_1_path,source_1_start,source_1_gain,source_2_path,source_2_start,source_2_gain,noise_path,noise_gain
5514-19193-0014_4018-103416-0008,5514,train-clean-100/5514/19193/5514-19193-0014.flac,32185,0.24569357887330376,train-clean-100/4018/103416/4018-103416-0008.flac,26807,0.3492072221428028,tr/8146.flac,0.17719526525394227
87-121553-0061_8088-284756-0010,87,train-clean-100/87/121553/87-121553-0061.flac,70748,0.32447859712788524,train-clean-100/8088/284756/8088-284756-0010.flac,33742,1.0010807585412236,tr/3144.flac,0.10732888444813728
4397-15678-0026_8324-286683-0000,4397,train-clean-100/4397/15678/4397-15678-0026.flac,55584,0.7438704338621032,train-clean-100/8324/286683/8324-286683-0000.flac,412,0.6672534912168017,tr_aug/13563.flac,0.23247449074101947
7511-102420-0047_4898-20016-0036,7511,train-clean-100/7511/102420/7511-102420-0047.flac,21003,0.40859430679141057,train-clean-100/4898/20016/4898-20016-0036.flac,45964,0.2927742910132408,tr/1277.flac,0.13914625289764168
8465-246942-0004_8095-274346-0021,8465,train-clean-100/8465/246942/8465-246942-0004.flac,27869,0.51417046883156,train-clean-100/8095/274346/8095-274346-0021.flac,66045,0.8877965259330783,tr_aug/19187.flac,0.13942643950650566
226-122538-0006_1963-142393-0056,226,train-clean-100/226/122538/226-122538-0006.flac,55478,0.5758152006227375,train-clean-100/1963/142393/1963-142393-0056.flac,5992,0.4050933996390568,tr/6340.flac,0.18457452932057278
3242-67153-0034_5678-43302-0015,3242,train-clean-100/3242/67153/3242-67153-0034.flac,196378,0.6628803009698875,train-clean-100/5678/43302/5678-43302-0015.flac,35185,0.46997268109007284,tr_aug/15878.flac,0.13919258195142317
6454-93938-0033_911-128684-0014,6454,train-clean-100/6454/93938/6454-93938-0033.flac,29219,0.3022247852357711,train-clean-100/911/128684/911-128684-0014.flac,33256,0.8873881676642266,tr/8257.flac,0.12198715650430902
7078-271888-0008_696-93314-0012,7078,train-clean-100/7078/271888/7078-271888-0008.flac,7744,0.6103208675136681,train-clean-100/696/93314/696-93314-0012.flac,29866,0.5458452725368069,tr/4566.flac,0.11072281729372743
6848-252323-0026_4853-27671-0017,6848,train-clean-100/6848/252323/6848-252323-0026.flac,24328,0.5442927552084826,train-clean-100/4853/27671/4853-27671-0017.flac,48337,0.5276820648340625,tr/5569.flac,0.15226845398887867
1841-159771-0040_78-369-0049,1841,train-clean-100/1841/159771/1841-159771-0040.flac,18787,0.5447522427685322,train-clean-100/78/369/78-369-0049.flac,2923,0.3834763170130622,tr_aug/2059.flac,0.1818205265530552
8312-279790-0031_1069-133709-0009,8312,train-clean-100/8312/279790/8312-279790-0031.flac,36763,0.39792936930267364,train-clean-100/1069/133709/1069-133709-0009.flac,86608,0.4558985510367019,tr/642.flac,0.170347005730881
4362-15663-0009_8747-293952-0035,4362,train-clean-100/4362/15663/4362-15663-0009.flac,913,0.5212331392917773,train-clean-100/8747/293952/8747-293952-0035.flac,51860,0.7906940622161955,tr_aug/1290.flac,0.10907182150883744
8226-274369-0038_7367-86737-0000,8226,train-clean-100/8226/274369/8226-274369-0038.flac,5282,0.8091629173535093,train-clean-100/7367/86737/7367-86737-0000.flac,28473,0.7510287087764173,tr/66.flac,0.19243958575056413
696-93314-0030_3983-5371-0013,696,train-clean-100/696/93314/696-93314-0030.flac,37432,0.43493682098485437,train-clean-100/3983/5371/3983-5371-0013.flac,14360,0.7008675930131048,tr_aug/9782.flac,0.11544726818408985
1553-140048-0003_3242-67168-0008,1553,train-clean-100/1553/140048/1553-140048-0003.flac,4051,0.8783180106891615,train-clean-100/3242/67168/3242-67168-0008.flac,53778,0.3286090528609798,tr_aug/2752.flac,0.11212933126604563
6272-70191-0031_254-27760-0009,6272,train-clean-100/6272/70191/6272-70191-0031.flac,43771,0.5138791150187765,train-clean-100/254/27760/254-27760-0009.flac,72308,0.37338945401054685,tr_aug/15981.flac,0.12942728415599716
6925-80680-0084_696-93314-0037,6925,train-clean-100/6925/80680/6925-80680-0084.flac,32185,0.6126741775956979,train-clean-100/696/93314/696-93314-0037.flac,26807,0.4093681551058792,tr_aug/6385.flac,0.1922106446170522
1455-134435-0000_8770-295462-0033,1455,train-clean-100/1455/134435/1455-134435-0000.flac,171849,1.2461302273883648,train-clean-100/8770/295462/8770-295462-0033.flac,79607,0.28127488757396873,tr_aug/7758.flac,0.09474096430972465
5750-100289-0032_7402-59171-0032,5750,train-clean-100/5750/100289/5750-100289-0032.flac,33742,0.5705134270493237,train-clean-100/7402/59171/7402-59171-0032.flac,77708,0.47493881161822105,tr_aug/7861.flac,0.10908538872088029
1743-142913-0002_4297-13009-0012,1743,train-clean-100/1743/142913/1743-142913-0002.flac,65948,0.9158091035258598,train-clean-100/4297/13009/4297-13009-0012.flac,55481,0.3345485970245911,tr_aug/194.flac,0.2245391467896786
7505-258964-0044_6209-34600-0023,7505,train-clean-100/7505/258964/7505-258964-0044.flac,45172,0.289318383718634,train-clean-100/6209/34600/6209-34600-0023.flac,69561,1.2261419405279999,tr_aug/17677.flac,0.1417791246881986
5456-58161-0016_2989-138035-0069,5456,train-clean-100/5456/58161/5456-58161-0016.flac,67153,0.32368207199237803,train-clean-100/2989/138035/2989-138035-0069.flac,63335,0.9864261104839517,tr_aug/15743.flac,0.09271172429811092
1970-26100-0025_6818-68772-0047,1970,train-clean-100/1970/26100/1970-26100-0025.flac,20116,0.49636519142037555,train-clean-100/6818/68772/6818-68772-0047.flac,106611,1.2093414067443435,tr/8858.flac,0.22253054375952291
6563-285357-0014_4830-25898-0027,6563,train-clean-100/6563/285357/6563-285357-0014.flac,63166,0.5419688806872659,train-clean-100/4830/25898/4830-25898-0027.flac,95808,0.964568802854776,tr_aug/2441.flac,0.1854671386778378
2289-152257-0001_4788-294466-0012,2289,train-clean-100/2289/152257/2289-152257-0001.flac,25069,1.1712430591339946,train-clean-100/4788/294466/4788-294466-0012.flac,5282,0.5831814402285154,tr/19.flac,0.2144705341327154
1263-141777-0003_7078-271888-0059,1263,train-clean-100/1263/141777/1263-141777-0003.flac,28473,0.3990875784200873,train-clean-100/7078/271888/7078-271888-0059.flac,37432,0.48133834989572294,tr/939.flac,0.17008785912907406
1088-134318-0014_2764-36617-0037,1088,train-clean-100/1088/134318/1088-134318-0014.flac,14360,0.7036998235072938,train-clean-100/2764/36617/2764-36617-0037.flac,4051,0.615603926418921,tr_aug/10264.flac,0.13012617878162913
196-122150-0036_5456-62014-0012,196,train-clean-100/196/122150/196-122150-0036.flac,37991,0.6739355285006859,train-clean-100/5456/62014/5456-62014-0012.flac,53778,0.6417429417020566,tr_aug/574.flac,0.12257319633715119
83-11691-0038_6818-68772-0011,83,train-clean-100/83/11691/83-11691-0038.flac,43771,0.44315785054310786,train-clean-100/6818/68772/6818-68772-0011.flac,72308,0.4499268846160566,tr_aug/17976.flac,0.1621631982668996
4088-158077-0011_458-126294-0001,4088,train-clean-100/4088/158077/4088-158077-0011.flac,32185,0.8039911336180025,train-clean-100/458/126294/458-126294-0001.flac,26807,0.7130554408444393,tr/1867.flac,0.08497642678928202
4813-248638-0026_8324-286681-0014,4813,train-clean-100/4813/248638/4813-248638-0026.flac,70748,0.34485029972656567,train-clean-100/8324/286681/8324-286681-0014.flac,33742,1.0964613066693023,tr/9917.flac,0.10429150666323947
374-180298-0056_6081-41998-0013,374,train-clean-100/374/180298/374-180298-0056.flac,106076,0.8057962781674286,train-clean-100/6081/41998/6081-41998-0013.flac,77708,0.7244887956094959,tr_aug/1188.flac,0.18350812798797284
1898-145702-0019_5561-41615-0012,1898,train-clean-100/1898/145702/1898-145702-0019.flac,20116,0.537716274440247,train-clean-100/5561/41615/5561-41615-0012.flac,63166,0.4922235914944561,tr/4291.flac,0.16480305758277256
2289-152257-0010_5049-25947-0059,2289,train-clean-100/2289/152257/2289-152257-0010.flac,95808,0.6720455776147926,train-clean-100/5049/25947/5049-25947-0059.flac,25069,0.900359222188458,tr/10125.flac,0.14443293253624245
7190-90542-0075_1553-140048-0005,7190,train-clean-100/7190/90542/7190-90542-0075.flac,5282,0.5764713316305705,train-clean-100/1553/140048/1553-140048-0005.flac,28473,0.8797326727678814,tr_aug/15938.flac,0.15495197447689102
625-132112-0039_2007-149877-0045,625,train-clean-100/625/132112/625-132112-0039.flac,37432,0.5871369950743119,train-clean-100/2007/149877/2007-149877-0045.flac,14360,0.924658063331614,tr_aug/1983.flac,0.1457153408292622
1116-137572-0054_1334-135589-0089,1116,train-clean-100/1116/137572/1116-137572-0054.flac,4051,2.070531136591718,train-clean-100/1334/135589/1334-135589-0089.flac,53778,0.330961270620415,tr_aug/21521.flac,0.33748752039833335
7505-83618-0025_248-130652-0020,7505,train-clean-100/7505/83618/7505-83618-0025.flac,43771,0.3800663341381462,train-clean-100/248/130652/248-130652-0020.flac,72308,0.9125533701253333,tr_aug/18907.flac,0.1685207479384522
2764-36619-0028_7067-76047-0003,2764,train-clean-100/2764/36619/2764-36619-0028.flac,32185,1.3135495217994582,train-clean-100/7067/76047/7067-76047-0003.flac,26807,0.7844185894117157,tr/2785.flac,0.11228176168234176
5688-41232-0012_2391-145015-0040,5688,train-clean-100/5688/41232/5688-41232-0012.flac,70748,0.5582513183092305,train-clean-100/2391/145015/2391-145015-0040.flac,87597,0.769913143569508,tr_aug/8556.flac,0.15249136062310406
8051-119902-0016_3699-19402-0026,8051,train-clean-100/8051/119902/8051-119902-0016.flac,93023,0.5835655877519301,train-clean-100/3699/19402/3699-19402-0026.flac,171849,0.6171601994847636,tr/10215.flac,0.18275065776674368
5390-30096-0015_5049-25947-0038,5390,train-clean-100/5390/30096/5390-30096-0015.flac,33742,0.9454738574668804,train-clean-100/5049/25947/5049-25947-0038.flac,77708,1.1190166921231082,tr_aug/18355.flac,0.13919436592839823
7067-76048-0023_3242-67153-0030,7067,train-clean-100/7067/76048/7067-76048-0023.flac,107006,0.4613774688451559,train-clean-100/3242/67153/3242-67153-0030.flac,2923,0.39873295664830793,tr/10002.flac,0.1686312270993715
4830-25904-0026_7794-295947-0044,4830,train-clean-100/4830/25904/4830-25904-0026.flac,86608,0.45972987870793697,train-clean-100/7794/295947/7794-295947-0044.flac,913,0.544033408349196,tr_aug/13795.flac,0.1817928858508484
1553-140047-0024_5514-19192-0037,1553,train-clean-100/1553/140047/1553-140047-0024.flac,51860,0.7269895124997144,train-clean-100/5514/19192/5514-19192-0037.flac,81219,0.5187994273280309,tr_aug/4130.flac,0.07252801954103714
4340-15220-0049_332-128985-0077,4340,train-clean-100/4340/15220/4340-15220-0049.flac,86377,0.5598440689845128,train-clean-100/332/128985/332-128985-0077.flac,83045,0.568737806878302,tr/2256.flac,0.11482129935610699
3112-9555-0072_125-121124-0071,3112,train-clean-100/3112/9555/3112-9555-0072.flac,17099,0.40179938716179203,train-clean-100/125/121124/125-121124-0071.flac,34820,0.7789472366938925,tr_aug/5096.flac,0.19060154334655852
125-121124-0066_8747-293952-0071,125,train-clean-100/125/121124/125-121124-0066.flac,32432,0.518997013251893,train-clean-100/8747/293952/8747-293952-0071.flac,38248,1.0632958358667763,tr/314.flac,0.12118716520722092
3440-171009-0049_730-358-0002,3440,train-clean-100/3440/171009/3440-171009-0049.flac,181553,0.3972377471325524,train-clean-100/730/358/730-358-0002.flac,66316,0.3846251671832869,tr/4192.flac,0.17485326565283088
5867-48852-0079_4441-76262-0022,5867,train-clean-100/5867/48852/5867-48852-0079.flac,80751,0.5909391027371109,train-clean-100/4441/76262/4441-76262-0022.flac,40553,0.5221665474874387,tr/3452.flac,0.07599420848018149
4088-158079-0002_2911-7601-0048,4088,train-clean-100/4088/158079/4088-158079-0002.flac,48873,0.4023090891123656,train-clean-100/2911/7601/2911-7601-0048.flac,11137,0.7076364783020327,tr_aug/12277.flac,0.09389829673396563
87-121553-0088_3214-167607-0000,87,train-clean-100/87/121553/87-121553-0088.flac,41003,0.4110859358496319,train-clean-100/3214/167607/3214-167607-0000.flac,42146,0.849100067097058,tr/8638.flac,0.2149083318089219
8123-275216-0008_233-155990-0045,8123,train-clean-100/8123/275216/8123-275216-0008.flac,29866,0.889478203737285,train-clean-100/233/155990/233-155990-0045.flac,24328,0.43102386365706524,tr/6507.flac,0.22458115349093252
83-9960-0030_2159-179157-0001,83,train-clean-100/83/9960/83-9960-0030.flac,48337,0.9221256372474216,train-clean-100/2159/179157/2159-179157-0001.flac,18787,0.5741978287531921,tr/5277.flac,0.21447774695292546
426-122821-0030_625-132112-0046,426,train-clean-100/426/122821/426-122821-0030.flac,107006,0.5140073281719465,train-clean-100/625/132112/625-132112-0046.flac,2923,0.7044523905010348,tr/4554.flac,0.10200594351969527
40-121026-0041_887-123291-0039,40,train-clean-100/40/121026/40-121026-0041.flac,913,1.193367610655368,train-clean-100/887/123291/887-123291-0039.flac,51860,0.7246850037850655,tr_aug/13055.flac,0.2616570898923234
1363-135842-0026_3112-9555-0091,1363,train-clean-100/1363/135842/1363-135842-0026.flac,17099,0.7321627081473039,train-clean-100/3112/9555/3112-9555-0091.flac,165892,0.26595890383664783,tr/6531.flac,0.10968920554884853
2136-5143-0002_2843-152918-0045,2136,train-clean-100/2136/5143/2136-5143-0002.flac,32432,0.4499124595454929,train-clean-100/2843/152918/2843-152918-0045.flac,235441,0.44644903143780557,tr_aug/21696.flac,0.08615902066594491
4051-10927-0005_1926-147987-0009,4051,train-clean-100/4051/10927/4051-10927-0005.flac,38248,0.6968013642297565,train-clean-100/1926/147987/1926-147987-0009.flac,116502,1.4855393172097613,tr/882.flac,0.12140290411534742
1034-121119-0059_6563-63821-0017,1034,train-clean-100/1034/121119/1034-121119-0059.flac,181553,0.5976287110757138,train-clean-100/6563/63821/6563-63821-0017.flac,197388,0.5396943104764097,tr_aug/5738.flac,0.2744891957009146
8630-305212-0039_7511-102420-0015,8630,train-clean-100/8630/305212/8630-305212-0039.flac,80751,0.5522950295592117,train-clean-100/7511/102420/7511-102420-0015.flac,40553,0.8001378695170969,tr/284.flac,0.10309430188563112
3982-178459-0030_8088-284756-0062,3982,train-clean-100/3982/178459/3982-178459-0030.flac,40336,0.48520064182195566,train-clean-100/8088/284756/8088-284756-0062.flac,48873,1.0022093015276632,tr_aug/19169.flac,0.12512013248318274
5393-19218-0038_1553-140047-0023,5393,train-clean-100/5393/19218/5393-19218-0038.flac,65306,0.6941095534032924,train-clean-100/1553/140047/1553-140047-0023.flac,101422,0.9347981188505577,tr/5203.flac,0.07587851550275927
8797-294123-0018_4297-13009-0058,8797,train-clean-100/8797/294123/8797-294123-0018.flac,35185,0.7051448857487849,train-clean-100/4297/13009/4297-13009-0058.flac,29219,0.5905019138015426,tr/4429.flac,0.15516729632520732
8063-274116-0007_8770-295462-0010,8063,train-clean-100/8063/274116/8063-274116-0007.flac,33256,0.30222410161490365,train-clean-100/8770/295462/8770-295462-0010.flac,7744,0.5470517304341904,tr_aug/14520.flac,0.14286471910126664
103-1241-0020_441-128988-0009,103,train-clean-100/103/1241/103-1241-0020.flac,29866,0.746053277627942,train-clean-100/441/128988/441-128988-0009.flac,24328,0.6842780675448238,tr_aug/6068.flac,0.10549237622241077
198-126831-0013_5688-15787-0006,198,train-clean-100/198/126831/198-126831-0013.flac,48337,1.1609445907743299,train-clean-100/5688/15787/5688-15787-0006.flac,18787,0.4769015568818567,tr/8872.flac,0.21738003303825412
5163-39921-0023_6078-54007-0039,5163,train-clean-100/5163/39921/5163-39921-0023.flac,2923,0.7513332644825387,train-clean-100/6078/54007/6078-54007-0039.flac,913,0.5985153918275703,tr_aug/20372.flac,0.15479938664611256
6415-111615-0022_405-130894-0067,6415,train-clean-100/6415/111615/6415-111615-0022.flac,51860,0.4381574378326537,train-clean-100/405/130894/405-130894-0067.flac,81219,0.964776877719354,tr_aug/10933.flac,0.1805624062957693
6000-86686-0001_3983-5371-0052,6000,train-clean-100/6000/86686/6000-86686-0001.flac,83045,0.5090735580798318,train-clean-100/3983/5371/3983-5371-0052.flac,17099,0.5070686327395765,tr_aug/12832.flac,0.08795079621048549
6529-62556-0044_8419-286676-0033,6529,train-clean-100/6529/62556/6529-62556-0044.flac,165892,0.4621309034946426,train-clean-100/8419/286676/8419-286676-0033.flac,163504,0.42537275317841294,tr_aug/8769.flac,0.23090815530447692
6078-54007-0010_5808-48608-0017,6078,train-clean-100/6078/54007/6078-54007-0010.flac,38248,0.3732081964567451,train-clean-100/5808/48608/5808-48608-0017.flac,116502,0.4727231577747718,tr/7271.flac,0.119898573266606
730-358-0026_5022-29411-0031,730,train-clean-100/730/358/730-358-0026.flac,4051,0.6744019402821385,train-clean-100/5022/29411/5022-29411-0031.flac,103527,0.45829290087893804,tr_aug/6162.flac,0.08607114822658067
5192-19397-0028_1963-142776-0023,5192,train-clean-100/5192/19397/5192-19397-0028.flac,53778,0.49464821700200035,train-clean-100/1963/142776/1963-142776-0023.flac,43771,0.5074893213146038,tr_aug/6436.flac,0.13087917893482873
8123-275209-0001_887-123289-0000,8123,train-clean-100/8123/275209/8123-275209-0001.flac,72308,0.9090225654224863,train-clean-100/887/123289/887-123289-0000.flac,32185,0.47777879339416474,tr/9182.flac,0.18277338240336158
78-368-0008_311-124404-0031,78,train-clean-100/78/368/78-368-0008.flac,26807,0.4631198064233055,train-clean-100/311/124404/311-124404-0031.flac,59787,1.1276023420356576,tr_aug/18802.flac,0.10897059737696063
5339-14134-0050_248-130697-0025,5339,train-clean-100/5339/14134/5339-14134-0050.flac,201820,0.45811733668565413,train-clean-100/248/130697/248-130697-0025.flac,33742,0.7854771107806868,tr_aug/14116.flac,0.11440139992081705
4680-16041-0009_2893-139310-0011,4680,train-clean-100/4680/16041/4680-16041-0009.flac,55584,0.6461130416234698,train-clean-100/2893/139310/2893-139310-0011.flac,412,0.9427545039933363,tr_aug/10857.flac,0.187145337622186
7800-283492-0019_3982-182255-0024,7800,train-clean-100/7800/283492/7800-283492-0019.flac,55481,0.7370753229429292,train-clean-100/3982/182255/3982-182255-0024.flac,45172,0.7946139564103978,tr/5153.flac,0.13653753693771875
458-126305-0009_1246-124548-0027,458,train-clean-100/458/126305/458-126305-0009.flac,53185,0.7046395567457844,train-clean-100/1246/124548/1246-124548-0027.flac,69561,1.0387520837245083,tr_aug/7460.flac,0.1669052242157213
403-128339-0048_89-219-0041,403,train-clean-100/403/128339/403-128339-0048.flac,67153,0.5691590811447572,train-clean-100/89/219/89-219-0041.flac,63335,0.7528149485718755,tr_aug/3286.flac,0.2079951606063305
196-122152-0018_1578-140049-0028,196,train-clean-100/196/122152/196-122152-0018.flac,14849,0.7390193941328571,train-clean-100/1578/140049/1578-140049-0028.flac,91066,0.5581120298481013,tr/4130.flac,0.19338083375502943
8063-274116-0012_4195-17507-0012,8063,train-clean-100/8063/274116/8063-274116-0012.flac,6772,0.2818324856698978,train-clean-100/4195/17507/4195-17507-0012.flac,32185,0.3144335757580175,tr_aug/15262.flac,0.1394802627613403
5652-39938-0023_3259-158083-0007,5652,train-clean-100/5652/39938/5652-39938-0023.flac,26807,1.0512270915802502,train-clean-100/3259/158083/3259-158083-0007.flac,70748,0.703149443908648,tr_aug/17130.flac,0.14614413659835643
3607-29116-0006_7517-100437-0015,3607,train-clean-100/3607/29116/3607-29116-0006.flac,87597,0.48418486051662585,train-clean-100/7517/100437/7517-100437-0015.flac,93023,0.7110978388206756,tr/4031.flac,0.26653462709279757
8468-286673-0001_311-124404-0021,8468,train-clean-100/8468/286673/8468-286673-0001.flac,109102,0.5110505272931314,train-clean-100/311/124404/311-124404-0021.flac,18482,0.9269371015593357,tr/5053.flac,0.18354134470432834
1116-132851-0004_6454-120342-0011,1116,train-clean-100/1116/132851/1116-132851-0004.flac,40777,0.6354023830029857,train-clean-100/6454/120342/6454-120342-0011.flac,79607,0.2510435563174291,tr_aug/6182.flac,0.13044855025841304
1841-159771-0024_6019-3185-0053,1841,train-clean-100/1841/159771/1841-159771-0024.flac,33742,0.6353815159964398,train-clean-100/6019/3185/6019-3185-0053.flac,55584,0.8099866454875216,tr_aug/21284.flac,0.16193362986145066
6818-76332-0048_6367-65536-0067,6818,train-clean-100/6818/76332/6818-76332-0048.flac,65948,0.46023649089964236,train-clean-100/6367/65536/6367-65536-0067.flac,55481,0.3940400478690606,tr/7737.flac,0.14516152420946685
6367-74004-0000_4018-107312-0025,6367,train-clean-100/6367/74004/6367-74004-0000.flac,45172,0.7824132475228709,train-clean-100/4018/107312/4018-107312-0025.flac,53185,0.34788274654205603,tr_aug/17311.flac,0.0846785454037593
248-130652-0038_1594-135914-0054,248,train-clean-100/248/130652/248-130652-0038.flac,69561,0.6545075201578181,train-clean-100/1594/135914/1594-135914-0054.flac,67153,1.9090603530617896,tr/4159.flac,0.1943483204298323
196-122150-0020_7511-102419-0055,196,train-clean-100/196/122150/196-122150-0020.flac,14849,0.856935148526702,train-clean-100/7511/102419/7511-102419-0055.flac,63961,0.5735359225004442,tr/5634.flac,0.1160515327269218
887-123290-0027_6000-55211-0052,887,train-clean-100/887/123290/887-123290-0027.flac,66714,0.7164512866849928,train-clean-100/6000/55211/6000-55211-0052.flac,38873,0.33171486677624384,tr_aug/14527.flac,0.17511698563685837
6209-34599-0033_2002-139469-0067,6209,train-clean-100/6209/34599/6209-34599-0033.flac,41444,0.4535033384052179,train-clean-100/2002/139469/2002-139469-0067.flac,81691,0.34520950797605415,tr_aug/10295.flac,0.20510144587587167
6078-54013-0069_7794-295948-0005,6078,train-clean-100/6078/54013/6078-54013-0069.flac,11214,1.0069225983583765,train-clean-100/7794/295948/7794-295948-0005.flac,29873,0.6952427590680139,tr_aug/6963.flac,0.11239004875084502
2416-152139-0042_8629-261139-0006,2416,train-clean-100/2416/152139/2416-152139-0042.flac,34812,0.7092740714973191,train-clean-100/8629/261139/8629-261139-0006.flac,20116,0.8947641822467162,tr/2960.flac,0.18590925743979908
6209-34600-0013_458-126305-0030,6209,train-clean-100/6209/34600/6209-34600-0013.flac,106611,0.795065220518209,train-clean-100/458/126305/458-126305-0030.flac,63166,0.44797083640581636,tr/8811.flac,0.12624286139718602
3947-13260-0015_1737-148989-0004,3947,train-clean-100/3947/13260/3947-13260-0015.flac,25069,0.5119282635343183,train-clean-100/1737/148989/1737-148989-0004.flac,38373,1.0560894108032322,tr_aug/5944.flac,0.1997335109293045
887-123290-0003_6181-216552-0074,887,train-clean-100/887/123290/887-123290-0003.flac,5282,0.7334998321769511,train-clean-100/6181/216552/6181-216552-0074.flac,28473,0.5175253743336902,tr_aug/8592.flac,0.2665192775036523
4830-25898-0023_2196-170379-0012,4830,train-clean-100/4830/25898/4830-25898-0023.flac,37432,0.6681616253169065,train-clean-100/2196/170379/2196-170379-0012.flac,14360,0.5243179185889093,tr/370.flac,0.19202217545814498
1116-137572-0036_4813-248638-0013,1116,train-clean-100/1116/137572/1116-137572-0036.flac,4051,1.6685751612536464,train-clean-100/4813/248638/4813-248638-0013.flac,103527,0.7957165855158629,tr_aug/10630.flac,0.13908192548164894
198-209-0030_3879-173592-0012,198,train-clean-100/198/209/198-209-0030.flac,53778,1.0230941825565258,train-clean-100/3879/173592/3879-173592-0012.flac,72308,0.559923585057117,tr_aug/19807.flac,0.15926816972427366
1263-138246-0008_8095-274345-0027,1263,train-clean-100/1263/138246/1263-138246-0008.flac,5282,0.6807799948230111,train-clean-100/8095/274345/8095-274345-0027.flac,28473,0.4770119776771417,tr_aug/14634.flac,0.12148632091012317
2989-138035-0017_696-93314-0001,2989,train-clean-100/2989/138035/2989-138035-0017.flac,37432,0.7595607075668489,train-clean-100/696/93314/696-93314-0001.flac,14360,0.7255423664919424,tr_aug/5423.flac,0.12693181604549975
4340-15220-0076_3857-182317-0022,4340,train-clean-100/4340/15220/4340-15220-0076.flac,4051,0.9226068166753952,train-clean-100/3857/182317/3857-182317-0022.flac,53778,0.39561587652748315,tr/1814.flac,0.16029584446470993
40-222-0000_5778-12761-0029,40,train-clean-100/40/222/40-222-0000.flac,43771,0.6769736443830717,train-clean-100/5778/12761/5778-12761-0029.flac,72308,0.6642237967353092,tr_aug/20393.flac,0.2111674831848074
8747-293952-0077_4788-94904-0032,8747,train-clean-100/8747/293952/8747-293952-0077.flac,32185,1.0527511724077538,train-clean-100/4788/94904/4788-94904-0032.flac,26807,0.6772841270940779,tr_aug/5924.flac,0.1675037890185559
6563-63821-0007_7511-102420-0043,6563,train-clean-100/6563/63821/6563-63821-0007.flac,70748,0.8457384791271385,train-clean-100/7511/102420/7511-102420-0043.flac,40777,0.44167363786026753,tr/6413.flac,0.24005274513796154
83-9960-0028_1926-143879-0022,83,train-clean-100/83/9960/83-9960-0028.flac,79607,0.6451989057106903,train-clean-100/1926/143879/1926-143879-0022.flac,33742,1.368751427988028,tr_aug/3096.flac,0.19431940457224958
8975-270782-0034_5322-7679-0009,8975,train-clean-100/8975/270782/8975-270782-0034.flac,77708,0.8050773697512477,train-clean-100/5322/7679/5322-7679-0009.flac,55584,0.7967367230788873,tr_aug/2743.flac,0.13028885421998965
7402-90848-0000_2910-131096-0085,7402,train-clean-100/7402/90848/7402-90848-0000.flac,65948,0.4174796652197756,train-clean-100/2910/131096/2910-131096-0085.flac,55481,0.3951410674320476,tr/5140.flac,0.12933780378697837
2391-145015-0121_196-122159-0026,2391,train-clean-100/2391/145015/2391-145015-0121.flac,45172,0.6039516906540419,train-clean-100/196/122159/196-122159-0026.flac,69561,0.44074938067167085,tr_aug/2575.flac,0.1587068885103756
6415-116629-0006_8226-274369-0057,6415,train-clean-100/6415/116629/6415-116629-0006.flac,10694,0.4163238715218291,train-clean-100/8226/274369/8226-274369-0057.flac,23858,0.3812109223019932,tr/9085.flac,0.22131240339351366
441-128982-0036_669-129061-0021,441,train-clean-100/441/128982/441-128982-0036.flac,39673,0.7924318935880694,train-clean-100/669/129061/669-129061-0021.flac,50938,0.2871599193024007,tr_aug/14425.flac,0.13703575751142347
1502-122619-0033_254-127705-0041,1502,train-clean-100/1502/122619/1502-122619-0033.flac,6794,0.4795684213738591,train-clean-100/254/127705/254-127705-0041.flac,96353,0.6492936644720699,tr/4726.flac,0.14918722235795545
403-126855-0016_332-128985-0030,403,train-clean-100/403/126855/403-126855-0016.flac,71450,0.41633391801233305,train-clean-100/332/128985/332-128985-0030.flac,83482,0.5784776227799915,tr_aug/2053.flac,0.11196628976897459
5652-39938-0015_211-122442-0049,5652,train-clean-100/5652/39938/5652-39938-0015.flac,32159,1.097255581980745,train-clean-100/211/122442/211-122442-0049.flac,10850,0.8287767173519247,tr_aug/6438.flac,0.11784332966979108
8770-295462-0029_374-180299-0005,8770,train-clean-100/8770/295462/8770-295462-0029.flac,21003,0.4266677175554839,train-clean-100/374/180299/374-180299-0005.flac,120542,0.5773445966119015,tr_aug/2358.flac,0.2834548950474508
1970-28415-0019_8088-284756-0060,1970,train-clean-100/1970/28415/1970-28415-0019.flac,45964,0.3647841839617916,train-clean-100/8088/284756/8088-284756-0060.flac,27869,0.5352637159317573,tr_aug/18292.flac,0.22588020547003856
6367-65536-0026_8770-295462-0012,6367,train-clean-100/6367/65536/6367-65536-0026.flac,66045,0.2270418892274171,train-clean-100/8770/295462/8770-295462-0012.flac,55478,0.3419159066532228,tr/3593.flac,0.22514538461244143
8051-119902-0004_5192-19397-0031,8051,train-clean-100/8051/119902/8051-119902-0004.flac,89200,0.4984655341102586,train-clean-100/5192/19397/5192-19397-0031.flac,5992,0.41520294351226844,tr/10159.flac,0.14577254665050768
3374-298032-0041_289-121665-0014,3374,train-clean-100/3374/298032/3374-298032-0041.flac,65306,0.5967556221903785,train-clean-100/289/121665/289-121665-0014.flac,35185,0.40668779070160743,tr/342.flac,0.16878084919570885
